bundle_uuid	bundle_version	file_name	file_format	read_index	file_size	file_uuid	file_version	file_sha256	file_content_type	cell_suspension.provenance.document_id	cell_suspension.biomaterial_core.biomaterial_id	cell_suspension.estimated_cell_count	cell_suspension.selected_cell_type	sequencing_process.provenance.document_id	sequencing_protocol.instrument_manufacturer_model	sequencing_protocol.paired_end	library_preparation_protocol.library_construction_approach	project.provenance.document_id	project.contributors.institution	project.contributors.laboratory	project.project_core.project_short_name	project.project_core.project_title	specimen_from_organism.provenance.document_id	specimen_from_organism.diseases	specimen_from_organism.organ	specimen_from_organism.organ_part	specimen_from_organism.preservation_storage.preservation_method	donor_organism.sex	donor_organism.biomaterial_core.biomaterial_id	donor_organism.provenance.document_id	donor_organism.genus_species	donor_organism.diseases	donor_organism.organism_age	donor_organism.organism_age_unit	cell_line.provenance.document_id	cell_line.biomaterial_core.biomaterial_id	organoid.provenance.document_id	organoid.biomaterial_core.biomaterial_id	organoid.model_organ	organoid.model_organ_part	_entity_type	sample.provenance.document_id	sample.biomaterial_core.biomaterial_id
52bb8443-e887-4cd5-8460-2f125efe3bb8	2019-10-24T013121.127033Z	CZIKidney7632803_S1_L001_I1_001.fastq.gz	fastq.gz	index1	1457701663	cc811606-6aff-421b-ac56-b26adbfe67f4	2019-10-23T144936.145573Z	aae0aecef9c211605dabe4e9a285938a06abb817c19e3093a77fc2be05a2eeca	application/gzip; dcp-type=data	3de6303a-cff0-444a-a79c-66c4c7ebae8e	CZIKidney7632803	0	kidney cell	6a0f0064-ba67-43d6-985e-68d8edcf8c0b	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	3f646bab-c762-4dbd-8f7b-b374427dac74	normal	kidney	cortex of kidney	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	3f646bab-c762-4dbd-8f7b-b374427dac74	TxK4_3
1d7d9fa6-7eef-4c54-9ca7-88abc6bb7d44	2019-10-23T144855.605367Z	CZIKidney7632803_S1_L001_I1_001.fastq.gz	fastq.gz	index1	1457701663	cc811606-6aff-421b-ac56-b26adbfe67f4	2019-10-23T144936.145573Z	aae0aecef9c211605dabe4e9a285938a06abb817c19e3093a77fc2be05a2eeca	application/gzip; dcp-type=data	3de6303a-cff0-444a-a79c-66c4c7ebae8e	CZIKidney7632803	0	kidney cell	6a0f0064-ba67-43d6-985e-68d8edcf8c0b	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	3f646bab-c762-4dbd-8f7b-b374427dac74	normal	kidney	cortex of kidney	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	3f646bab-c762-4dbd-8f7b-b374427dac74	TxK4_3
52bb8443-e887-4cd5-8460-2f125efe3bb8	2019-10-24T013121.127033Z	CZIKidney7632803_S1_L001_R1_001.fastq.gz	fastq.gz	read1	4148481478	bc752490-c165-4e59-a335-5690f1809ac9	2019-10-23T144936.430227Z	d588f85e1e213efb4c58c03d2bf4730aa8fa49b400c2245217c40ac4d47b48ea	application/gzip; dcp-type=data	3de6303a-cff0-444a-a79c-66c4c7ebae8e	CZIKidney7632803	0	kidney cell	6a0f0064-ba67-43d6-985e-68d8edcf8c0b	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	3f646bab-c762-4dbd-8f7b-b374427dac74	normal	kidney	cortex of kidney	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	3f646bab-c762-4dbd-8f7b-b374427dac74	TxK4_3
1d7d9fa6-7eef-4c54-9ca7-88abc6bb7d44	2019-10-23T144855.605367Z	CZIKidney7632803_S1_L001_R1_001.fastq.gz	fastq.gz	read1	4148481478	bc752490-c165-4e59-a335-5690f1809ac9	2019-10-23T144936.430227Z	d588f85e1e213efb4c58c03d2bf4730aa8fa49b400c2245217c40ac4d47b48ea	application/gzip; dcp-type=data	3de6303a-cff0-444a-a79c-66c4c7ebae8e	CZIKidney7632803	0	kidney cell	6a0f0064-ba67-43d6-985e-68d8edcf8c0b	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	3f646bab-c762-4dbd-8f7b-b374427dac74	normal	kidney	cortex of kidney	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	3f646bab-c762-4dbd-8f7b-b374427dac74	TxK4_3
1d7d9fa6-7eef-4c54-9ca7-88abc6bb7d44	2019-10-23T144855.605367Z	CZIKidney7632803_S1_L001_R2_001.fastq.gz	fastq.gz	read2	14223220971	10e05576-100a-48cc-aa83-a30f09514384	2019-10-23T144936.882952Z	c85efb39f331adeb34c937226e6661a4a575259ec6e36e6e3d353d606cdbdfaf	application/gzip; dcp-type=data	3de6303a-cff0-444a-a79c-66c4c7ebae8e	CZIKidney7632803	0	kidney cell	6a0f0064-ba67-43d6-985e-68d8edcf8c0b	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	3f646bab-c762-4dbd-8f7b-b374427dac74	normal	kidney	cortex of kidney	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	3f646bab-c762-4dbd-8f7b-b374427dac74	TxK4_3
52bb8443-e887-4cd5-8460-2f125efe3bb8	2019-10-24T013121.127033Z	CZIKidney7632803_S1_L001_R2_001.fastq.gz	fastq.gz	read2	14223220971	10e05576-100a-48cc-aa83-a30f09514384	2019-10-23T144936.882952Z	c85efb39f331adeb34c937226e6661a4a575259ec6e36e6e3d353d606cdbdfaf	application/gzip; dcp-type=data	3de6303a-cff0-444a-a79c-66c4c7ebae8e	CZIKidney7632803	0	kidney cell	6a0f0064-ba67-43d6-985e-68d8edcf8c0b	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	3f646bab-c762-4dbd-8f7b-b374427dac74	normal	kidney	cortex of kidney	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	3f646bab-c762-4dbd-8f7b-b374427dac74	TxK4_3
66b75bd0-ec85-4777-b31b-f4f05077bdec	2019-10-24T075932.398586Z	FCAImmP7528293_S1_L001_I1_001.fastq.gz	fastq.gz	index1	2679523371	1932be60-8d3d-412b-86ac-4186ea87326b	2019-10-23T144936.297060Z	003d74031b80fda82d6a96efa149dd028f1e0d7983283a576eb7cb9e3acc7986	application/gzip; dcp-type=data	41c9fb6c-664e-4d51-94ae-a36dfb25073e	FCAImmP7528293_F38_KI_45N	0	kidney cell	0b52914d-687b-44d1-9a70-a95df55ed502	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	a39685fd-b34a-4db7-b973-381919edb96e	normal	kidney		fresh	male	F38	125a0c93-3187-463f-990b-1166aeb26e84	Homo sapiens	normal	12	week							specimens	a39685fd-b34a-4db7-b973-381919edb96e	F38_1
3cca8fb8-605c-4441-90a7-0e0f022b57da	2019-10-23T144855.605703Z	FCAImmP7528293_S1_L001_I1_001.fastq.gz	fastq.gz	index1	2679523371	1932be60-8d3d-412b-86ac-4186ea87326b	2019-10-23T144936.297060Z	003d74031b80fda82d6a96efa149dd028f1e0d7983283a576eb7cb9e3acc7986	application/gzip; dcp-type=data	41c9fb6c-664e-4d51-94ae-a36dfb25073e	FCAImmP7528293_F38_KI_45N	0	kidney cell	0b52914d-687b-44d1-9a70-a95df55ed502	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	a39685fd-b34a-4db7-b973-381919edb96e	normal	kidney		fresh	male	F38	125a0c93-3187-463f-990b-1166aeb26e84	Homo sapiens	normal	12	week							specimens	a39685fd-b34a-4db7-b973-381919edb96e	F38_1
66b75bd0-ec85-4777-b31b-f4f05077bdec	2019-10-24T075932.398586Z	FCAImmP7528293_S1_L001_R2_001.fastq.gz	fastq.gz	read2	29407193048	25f7e8ad-e20e-4b7a-99b5-1f3c5bbfdf18	2019-10-23T144936.795211Z	4c4ae28aac14171aef0c080993a4a1d6495c3b0c64a3c127fff574bb62dad43b	application/gzip; dcp-type=data	41c9fb6c-664e-4d51-94ae-a36dfb25073e	FCAImmP7528293_F38_KI_45N	0	kidney cell	0b52914d-687b-44d1-9a70-a95df55ed502	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	a39685fd-b34a-4db7-b973-381919edb96e	normal	kidney		fresh	male	F38	125a0c93-3187-463f-990b-1166aeb26e84	Homo sapiens	normal	12	week							specimens	a39685fd-b34a-4db7-b973-381919edb96e	F38_1
3cca8fb8-605c-4441-90a7-0e0f022b57da	2019-10-23T144855.605703Z	FCAImmP7528293_S1_L001_R2_001.fastq.gz	fastq.gz	read2	29407193048	25f7e8ad-e20e-4b7a-99b5-1f3c5bbfdf18	2019-10-23T144936.795211Z	4c4ae28aac14171aef0c080993a4a1d6495c3b0c64a3c127fff574bb62dad43b	application/gzip; dcp-type=data	41c9fb6c-664e-4d51-94ae-a36dfb25073e	FCAImmP7528293_F38_KI_45N	0	kidney cell	0b52914d-687b-44d1-9a70-a95df55ed502	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	a39685fd-b34a-4db7-b973-381919edb96e	normal	kidney		fresh	male	F38	125a0c93-3187-463f-990b-1166aeb26e84	Homo sapiens	normal	12	week							specimens	a39685fd-b34a-4db7-b973-381919edb96e	F38_1
668f669a-e618-44bc-bf0e-53ab1ca3de1f	2019-10-23T144855.605644Z	FCAImmP7462243_S1_L001_R1_001.fastq.gz	fastq.gz	read1	8452812794	1a625464-2ab2-4d39-a1a5-e4e2240aa1fc	2019-10-23T144936.819981Z	4c559dba0abed8f728e89eb48325dce81263d818812f3c9fa5a0e5b807e8d0e9	application/gzip; dcp-type=data	5355142f-f257-49bb-9589-2fd932361519	FCAImmP7462243_F35_KI_45N	0	kidney cell	13a062ba-2b8e-43a1-bc2a-bc17f650b37d	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	442f68c7-502a-4fc7-a3b8-94e9574cd22d	normal	kidney		fresh	female	F35	91f51e13-dc56-4526-9e39-92a6c6778e16	Homo sapiens	normal	7.85	week							specimens	442f68c7-502a-4fc7-a3b8-94e9574cd22d	F35_1
15479e62-238a-4c6a-ac39-b92a24e4b27f	2019-10-24T084729.869919Z	FCAImmP7462243_S1_L001_R1_001.fastq.gz	fastq.gz	read1	8452812794	1a625464-2ab2-4d39-a1a5-e4e2240aa1fc	2019-10-23T144936.819981Z	4c559dba0abed8f728e89eb48325dce81263d818812f3c9fa5a0e5b807e8d0e9	application/gzip; dcp-type=data	5355142f-f257-49bb-9589-2fd932361519	FCAImmP7462243_F35_KI_45N	0	kidney cell	13a062ba-2b8e-43a1-bc2a-bc17f650b37d	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	442f68c7-502a-4fc7-a3b8-94e9574cd22d	normal	kidney		fresh	female	F35	91f51e13-dc56-4526-9e39-92a6c6778e16	Homo sapiens	normal	7.85	week							specimens	442f68c7-502a-4fc7-a3b8-94e9574cd22d	F35_1
668f669a-e618-44bc-bf0e-53ab1ca3de1f	2019-10-23T144855.605644Z	FCAImmP7462243_S1_L001_R2_001.fastq.gz	fastq.gz	read2	30793890299	6447d1eb-f1ee-44f1-9fc6-1a0bb39677fd	2019-10-23T144937.235823Z	a999c60998cddf55308f97122588c3bc622d1f236b904c7ac29672532e1b973a	application/gzip; dcp-type=data	5355142f-f257-49bb-9589-2fd932361519	FCAImmP7462243_F35_KI_45N	0	kidney cell	13a062ba-2b8e-43a1-bc2a-bc17f650b37d	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	442f68c7-502a-4fc7-a3b8-94e9574cd22d	normal	kidney		fresh	female	F35	91f51e13-dc56-4526-9e39-92a6c6778e16	Homo sapiens	normal	7.85	week							specimens	442f68c7-502a-4fc7-a3b8-94e9574cd22d	F35_1
15479e62-238a-4c6a-ac39-b92a24e4b27f	2019-10-24T084729.869919Z	FCAImmP7462243_S1_L001_R2_001.fastq.gz	fastq.gz	read2	30793890299	6447d1eb-f1ee-44f1-9fc6-1a0bb39677fd	2019-10-23T144937.235823Z	a999c60998cddf55308f97122588c3bc622d1f236b904c7ac29672532e1b973a	application/gzip; dcp-type=data	5355142f-f257-49bb-9589-2fd932361519	FCAImmP7462243_F35_KI_45N	0	kidney cell	13a062ba-2b8e-43a1-bc2a-bc17f650b37d	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	442f68c7-502a-4fc7-a3b8-94e9574cd22d	normal	kidney		fresh	female	F35	91f51e13-dc56-4526-9e39-92a6c6778e16	Homo sapiens	normal	7.85	week							specimens	442f68c7-502a-4fc7-a3b8-94e9574cd22d	F35_1
83ed57f4-9743-4f08-abfe-d2ebb8d9ff91	2019-10-23T144855.605620Z	FCAImmP7462242_S1_L001_R1_001.fastq.gz	fastq.gz	read1	8500881028	72932e5b-c25b-401c-8c48-aab023661968	2019-10-23T144936.195057Z	4ab11fdc664c0b6ab7a5e4387a91229cfe6fff6e3badddefadc895a7adae6b3d	application/gzip; dcp-type=data	3fd7eed2-b7c5-43eb-b0cb-314efb1d8589	FCAImmP7462242_F35_KI_45P	0	kidney cell	afd0ea55-e710-4b46-bb05-2423e491b6f5	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	442f68c7-502a-4fc7-a3b8-94e9574cd22d	normal	kidney		fresh	female	F35	91f51e13-dc56-4526-9e39-92a6c6778e16	Homo sapiens	normal	7.85	week							specimens	442f68c7-502a-4fc7-a3b8-94e9574cd22d	F35_1
9ce6ce90-5e22-498e-b747-339055416c7d	2019-10-24T081945.914243Z	FCAImmP7462242_S1_L001_R1_001.fastq.gz	fastq.gz	read1	8500881028	72932e5b-c25b-401c-8c48-aab023661968	2019-10-23T144936.195057Z	4ab11fdc664c0b6ab7a5e4387a91229cfe6fff6e3badddefadc895a7adae6b3d	application/gzip; dcp-type=data	3fd7eed2-b7c5-43eb-b0cb-314efb1d8589	FCAImmP7462242_F35_KI_45P	0	kidney cell	afd0ea55-e710-4b46-bb05-2423e491b6f5	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	442f68c7-502a-4fc7-a3b8-94e9574cd22d	normal	kidney		fresh	female	F35	91f51e13-dc56-4526-9e39-92a6c6778e16	Homo sapiens	normal	7.85	week							specimens	442f68c7-502a-4fc7-a3b8-94e9574cd22d	F35_1
1b19d618-a412-413a-acd6-fb9053b1e5df	2019-10-23T144855.605570Z	4834STDY7002885_S1_L001_R1_001.fastq.gz	fastq.gz	read1	30442430986	c1e549a6-8711-4381-853d-c54469b4b5c0	2019-10-23T144935.560374Z	c00895076c854c2028b01a33a0146d7e7224e3c923e115d3bcf147a3738a612d	application/gzip; dcp-type=data	9fa78638-59a3-45d6-b065-ed1fbf84fa96	4834STDY7002885_F17_KI_45P	0	kidney cell	b6dec4a6-2d9b-40ac-80c4-41dce01aea46	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	normal	kidney		fresh	female	F17	9fde0deb-9630-4007-aea6-e7a7b1e68c2a	Homo sapiens	normal	9.14	week							specimens	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	F17_1
6e153d6a-2f17-4bc2-a5e3-da0db574ec2d	2019-10-24T182111.677040Z	4834STDY7002885_S1_L001_R1_001.fastq.gz	fastq.gz	read1	30442430986	c1e549a6-8711-4381-853d-c54469b4b5c0	2019-10-23T144935.560374Z	c00895076c854c2028b01a33a0146d7e7224e3c923e115d3bcf147a3738a612d	application/gzip; dcp-type=data	9fa78638-59a3-45d6-b065-ed1fbf84fa96	4834STDY7002885_F17_KI_45P	0	kidney cell	b6dec4a6-2d9b-40ac-80c4-41dce01aea46	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	normal	kidney		fresh	female	F17	9fde0deb-9630-4007-aea6-e7a7b1e68c2a	Homo sapiens	normal	9.14	week							specimens	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	F17_1
1b19d618-a412-413a-acd6-fb9053b1e5df	2019-10-23T144855.605570Z	4834STDY7002885_S1_L001_R2_001.fastq.gz	fastq.gz	read2	42909587234	8bee60a4-c810-4157-852d-f6510859aad6	2019-10-23T144935.816042Z	69d98b3aa12da9a87c1d0e95833d47c1721411d827316438d7578eba63bc7a02	application/gzip; dcp-type=data	9fa78638-59a3-45d6-b065-ed1fbf84fa96	4834STDY7002885_F17_KI_45P	0	kidney cell	b6dec4a6-2d9b-40ac-80c4-41dce01aea46	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	normal	kidney		fresh	female	F17	9fde0deb-9630-4007-aea6-e7a7b1e68c2a	Homo sapiens	normal	9.14	week							specimens	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	F17_1
6e153d6a-2f17-4bc2-a5e3-da0db574ec2d	2019-10-24T182111.677040Z	4834STDY7002885_S1_L001_R2_001.fastq.gz	fastq.gz	read2	42909587234	8bee60a4-c810-4157-852d-f6510859aad6	2019-10-23T144935.816042Z	69d98b3aa12da9a87c1d0e95833d47c1721411d827316438d7578eba63bc7a02	application/gzip; dcp-type=data	9fa78638-59a3-45d6-b065-ed1fbf84fa96	4834STDY7002885_F17_KI_45P	0	kidney cell	b6dec4a6-2d9b-40ac-80c4-41dce01aea46	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	normal	kidney		fresh	female	F17	9fde0deb-9630-4007-aea6-e7a7b1e68c2a	Homo sapiens	normal	9.14	week							specimens	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	F17_1
1b19d618-a412-413a-acd6-fb9053b1e5df	2019-10-23T144855.605570Z	4834STDY7002885_S1_L001_I1_001.fastq.gz	fastq.gz	index1	5339043888	dce25965-6000-496a-b884-fa4dc0491a4d	2019-10-23T144935.268557Z	1b22fa3c456729a3e28e9a5fa4a35f641989d5e8b21b2d2a93470a1796d5f666	application/gzip; dcp-type=data	9fa78638-59a3-45d6-b065-ed1fbf84fa96	4834STDY7002885_F17_KI_45P	0	kidney cell	b6dec4a6-2d9b-40ac-80c4-41dce01aea46	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	normal	kidney		fresh	female	F17	9fde0deb-9630-4007-aea6-e7a7b1e68c2a	Homo sapiens	normal	9.14	week							specimens	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	F17_1
6e153d6a-2f17-4bc2-a5e3-da0db574ec2d	2019-10-24T182111.677040Z	4834STDY7002885_S1_L001_I1_001.fastq.gz	fastq.gz	index1	5339043888	dce25965-6000-496a-b884-fa4dc0491a4d	2019-10-23T144935.268557Z	1b22fa3c456729a3e28e9a5fa4a35f641989d5e8b21b2d2a93470a1796d5f666	application/gzip; dcp-type=data	9fa78638-59a3-45d6-b065-ed1fbf84fa96	4834STDY7002885_F17_KI_45P	0	kidney cell	b6dec4a6-2d9b-40ac-80c4-41dce01aea46	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	normal	kidney		fresh	female	F17	9fde0deb-9630-4007-aea6-e7a7b1e68c2a	Homo sapiens	normal	9.14	week							specimens	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	F17_1
