#libraryId	excluded	comment	annotatorId	lastModificationDate
SRX1464443	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464444	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464445	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464446	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464447	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464448	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464449	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464450	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464451	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464452	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464453	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464454	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464455	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464456	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464457	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464458	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464459	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464460	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464461	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464462	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464463	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464464	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464465	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464466	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464467	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464468	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464469	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464470	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464471	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464472	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464473	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464474	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464475	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464476	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464477	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464478	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464479	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464480	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464481	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464482	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464483	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464484	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464485	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464486	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464487	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464488	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464489	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464490	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464491	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464492	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464493	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464495	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464496	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464497	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464498	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464499	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464500	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464501	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464502	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464503	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464504	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464505	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464506	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464507	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464508	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464509	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464510	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464511	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464512	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464513	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464514	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464515	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464516	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464517	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464518	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464519	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464520	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464521	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464522	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464523	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464524	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464525	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464526	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464527	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464528	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464529	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464530	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464531	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464532	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464533	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464534	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464535	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464536	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464537	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464538	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464539	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464540	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464541	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464542	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464543	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464544	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464545	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464546	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464547	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464548	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464549	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464550	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464551	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464552	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464553	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464554	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464555	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464556	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464557	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464558	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464559	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464560	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464561	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464562	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464563	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464564	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464565	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464566	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464567	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464568	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464569	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464570	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464571	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464572	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464573	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464574	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464575	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464576	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464577	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464578	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464579	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464580	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464581	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464582	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464583	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464584	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464585	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464586	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464587	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464588	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464589	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464590	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464591	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464592	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464593	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464594	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464595	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464596	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464597	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464598	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464599	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464600	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464601	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464602	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464603	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464604	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464605	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464606	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464607	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464608	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464609	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464610	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464611	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464612	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464613	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464614	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464615	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464616	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464617	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464618	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464619	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464620	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464621	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464622	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464623	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464624	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464625	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464626	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464627	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464628	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464629	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464630	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464631	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464632	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464633	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464634	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464635	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464636	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464637	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464638	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464639	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464640	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464641	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464642	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464643	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464644	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464645	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464646	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464647	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464648	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464649	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464650	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464651	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464652	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464653	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464654	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464655	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464656	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464657	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464658	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464659	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464660	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464661	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464662	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464663	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464664	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464665	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464666	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464667	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464668	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464669	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464670	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464671	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464672	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464673	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464674	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464675	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464676	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464677	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464678	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464679	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464680	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464681	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464682	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464683	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464684	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464685	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464686	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464687	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464688	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464689	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464690	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464691	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464692	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464693	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464694	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464695	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464696	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464697	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464698	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464699	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464700	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464702	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464703	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464704	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464705	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464706	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464707	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464708	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464709	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464710	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464711	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464712	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464713	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464714	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464715	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464716	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1464717	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1482952	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1482985	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1482986	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1482990	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1482996	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1482999	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1483005	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1483008	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1483024	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1483027	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1483028	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1483029	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1483034	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1483036	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1483038	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX158098	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1613643	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1725786	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX178701	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812277	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812278	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812279	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812280	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812281	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812282	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812283	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812285	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812286	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812287	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812288	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812289	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812290	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812291	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812292	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812293	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812294	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812296	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812297	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812298	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812299	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812300	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812301	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812302	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812303	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
