#estLibraryId	stageId	anatEntityId	UberonId	estLibraryName
4676	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0013
4677	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0014
4678	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0020
4679	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0022
4680	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0024
4681	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0027
4682	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0032
4683	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0040
4711	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0040
4712	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0041
4713	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0042
4714	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0043
4715	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0044
4721	UBERON:0000104	UBERON:0000465	UBERON:0000465	MAGE resequences, MAGB
4722	UBERON:0000104	UBERON:0000465	UBERON:0000465	MAGE resequences, MAGC
4723	UBERON:0000104	UBERON:0000465	UBERON:0000465	MAGE resequences, MAGD
4724	UBERON:0000104	UBERON:0000465	UBERON:0000465	MAGE resequences, MAGE
4725	UBERON:0000104	UBERON:0000465	UBERON:0000465	MAGE resequences, MAGF
4726	UBERON:0000104	UBERON:0000465	UBERON:0000465	MAGE resequences, MAGG
4727	UBERON:0000104	UBERON:0000465	UBERON:0000465	MAGE resequences, MAGH
4728	UBERON:0000104	UBERON:0000465	UBERON:0000465	MAGE resequences, MAGI
4729	UBERON:0000104	UBERON:0000465	UBERON:0000465	MAGE resequences, MAGJ
4730	UBERON:0000104	UBERON:0000465	UBERON:0000465	MAGE resequences, MAGK
4731	UBERON:0000104	UBERON:0000465	UBERON:0000465	MAGE resequences, MAGL
4732	UBERON:0000104	UBERON:0000465	UBERON:0000465	MAGE resequences, MAGM
4733	UBERON:0000104	UBERON:0000465	UBERON:0000465	MAGE resequences, MAGN
4734	UBERON:0000104	UBERON:0000465	UBERON:0000465	MAGE resequences, MAGO
4735	UBERON:0000104	UBERON:0000465	UBERON:0000465	MAGE resequences, MAGP
4737	HsapDv:0000087	EV:0100068	UBERON:0001051	HN0001
4738	HsapDv:0000087	EV:0100068	UBERON:0001051	HN0002
4739	HsapDv:0000087	EV:0100068	UBERON:0001051	HN0003
4740	HsapDv:0000087	EV:0100068	UBERON:0001051	HN0004
4741	HsapDv:0000087	EV:0100068	UBERON:0001051	HN0005
4742	HsapDv:0000087	EV:0100068	UBERON:0001051	HN0006
4743	HsapDv:0000087	EV:0100068	UBERON:0001051	HN0007
4745	HsapDv:0000087	EV:0100068	UBERON:0001051	HN0009
4746	HsapDv:0000087	EV:0100068	UBERON:0001051	HN0010
4747	HsapDv:0000087	EV:0100068	UBERON:0001051	HN0011
4748	HsapDv:0000087	EV:0100068	UBERON:0001051	HN0012
4749	HsapDv:0000087	EV:0100068	UBERON:0001051	HN0013
4750	HsapDv:0000087	EV:0100068	UBERON:0001051	HN0014
4751	HsapDv:0000087	EV:0100068	UBERON:0001051	HN0015
4841	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0136
4842	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0137
4843	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0138
4844	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0139
4845	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0140
4846	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0141
4847	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0142
4848	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0143
4849	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0144
4850	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0146
4851	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0147
4852	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0148
4853	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0151
4854	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0153
4855	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0154
4856	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0155
4857	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0157
4858	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0158
4859	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0159
4860	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0160
4861	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0161
4862	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0162
4863	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0163
4864	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0164
4865	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0165
4866	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0167
4867	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0169
4868	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0170
4869	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0171
4870	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0172
4871	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0173
4872	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0174
4873	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0175
4874	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0176
4875	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0180
4876	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0181
4877	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0182
4878	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0183
4879	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0185
4880	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0186
4881	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0189
4882	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0190
4883	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0192
4884	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0193
4885	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0194
4886	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0195
4888	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0197
4889	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0198
4890	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0217
4892	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0219
4893	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0220
4894	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0221
4895	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0222
4896	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0223
4897	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0224
4898	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0225
4899	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0228
4900	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0230
4901	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0231
4902	HsapDv:0000087	EV:0100125	UBERON:0001911	BN1057
4903	HsapDv:0000087	EV:0100125	UBERON:0001911	BN1058
7049	UBERON:0000104	EV:0100152	UBERON:0000014	NCI_CGAP_Skn1
8609	UBERON:0000104	UBERON:0000465	UBERON:0000465	NCI_CGAP_HN20
5134	UBERON:0000104	EV:0100089	UBERON:0002107	Human Liver MATCHMAKER cDNA Library(cat. #HL4024AH)
5404	UBERON:0000104	EV:0100141	UBERON:0002418	Homo sapiens cartilage
5471	UBERON:0000104	EV:0100046	UBERON:0002371	human bone marrow cDNA library
5488	UBERON:0000104	EV:0100352	UBERON:0005969	HTM1
6758	UBERON:0000104	EV:0100164	UBERON:0000955	NIH_MGC_73
6759	UBERON:0000104	EV:0100018	UBERON:0000948	NIH_MGC_74
6989	UBERON:0000104	EV:0100089	UBERON:0002107	NIH_MGC_76
6761	UBERON:0000104	EV:0100377	UBERON:0001134	NIH_MGC_81
6762	UBERON:0000104	EV:0100102	UBERON:0000473	NIH_MGC_82
5594	HsapDv:0000037	EV:0100166	UBERON:0000956	Homo sapiens fetal cerebral cortex mRNA
5600	HsapDv:0000087	EV:0100089	UBERON:0002107	GLA
5601	HsapDv:0000087	EV:0100089	UBERON:0002107	GLC
5602	HsapDv:0000087	EV:0100089	UBERON:0002107	GLD
6760	UBERON:0000104	EV:0100092	UBERON:0001264	NIH_MGC_78
6763	UBERON:0000104	EV:0100104	UBERON:0002367	NIH_MGC_83
8615	UBERON:0000104	EV:0100079	UBERON:0001155	NCI_CGAP_Co26
8617	UBERON:0000104	EV:0100079	UBERON:0001155	NCI_CGAP_Co28
6833	UBERON:0000104	EV:0100096	UBERON:0002113	NIH_MGC_75
6834	UBERON:0000104	EV:0100042	UBERON:0002048	NIH_MGC_77
6835	UBERON:0000104	EV:0100119	UBERON:0001987	NIH_MGC_79
5870	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0098
5871	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0099
5872	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0101
5873	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0104
5874	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0107
5875	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0110
5876	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0116
5877	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0117
5878	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0118
5879	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0119
5880	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0120
5881	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0127
5882	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0128
5883	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0129
5884	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0130
5885	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0133
5886	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0134
5887	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0135
5888	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0136
5889	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0141
5890	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0142
5891	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0143
5892	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0144
5893	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0145
5894	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0146
5895	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0157
5896	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0165
5897	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0166
5898	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0168
5899	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0169
5901	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0171
5902	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0172
5903	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0174
5904	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0177
5905	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0178
5906	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0179
5907	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0182
5908	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0183
5909	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0184
5910	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0198
5911	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1035
5912	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1045
5913	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1068
5914	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1075
5915	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1076
5916	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1077
5917	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1078
5918	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1101
5919	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1104
5920	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1105
5921	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1111
5922	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1112
5923	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1120
5924	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1121
5925	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1122
5926	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1123
5927	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1124
5928	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1125
5929	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1126
5998	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0013
5999	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0021
6000	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0023
6001	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0036
6002	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0037
6003	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0042
6004	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0045
6005	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0046
6006	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0047
6007	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0049
6008	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0050
6009	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0052
6010	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0061
6011	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0063
6012	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0065
6154	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0149
6155	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0150
6157	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0178
6158	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0179
6159	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0188
6160	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0191
6161	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0209
6162	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0210
6163	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0212
6164	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0213
6165	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0214
6166	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0215
6167	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0216
6168	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0227
6169	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0232
6170	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0233
6171	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0234
6172	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0235
6173	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0236
6174	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0237
6175	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0238
6176	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0243
6177	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0245
6178	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0246
6179	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0247
6180	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0248
6181	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0252
6182	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0253
6183	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0254
6184	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0255
6185	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0256
6186	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0257
6187	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0258
6188	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0259
6189	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0260
6190	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0262
6191	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0263
6192	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0264
6193	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0266
6194	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0267
6195	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0268
6196	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0269
6197	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0270
6198	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0271
6199	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0272
6200	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0273
6201	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0274
6202	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0275
6203	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0276
6204	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0277
6205	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0278
6206	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0279
6207	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0280
6208	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0282
6209	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0283
6210	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0284
6211	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0294
6212	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0295
6213	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0296
6214	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0297
6215	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0298
6216	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0299
6217	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0300
6218	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0301
6219	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0302
6220	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0303
6221	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0304
6222	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0305
6223	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0306
6224	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0308
6225	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0309
6226	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0310
6227	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0311
6228	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0312
6229	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0313
6230	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0314
6231	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0316
6232	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0318
6233	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0319
6234	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0320
6235	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0323
6236	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0324
6237	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0325
6238	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0326
6239	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0327
6240	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0328
6241	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0329
6242	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0332
6243	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0333
6244	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0334
6245	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0335
6246	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0348
6247	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0349
6248	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0357
6249	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0358
6250	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0359
6251	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0360
6252	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0361
6253	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0362
6254	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0363
6260	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0009
6261	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0010
6262	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0018
6263	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0023
6264	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0025
6265	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0026
6266	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0029
6267	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0030
6268	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0031
6269	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0042
6270	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0220
6308	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0004
6309	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0005
6310	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0006
6311	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0007
6312	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0009
6313	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0010
6314	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0011
6315	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0012
6316	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0019
6317	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0020
6318	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0021
6319	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0022
6320	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0023
6321	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0025
6322	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0026
6323	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0027
6324	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0028
6325	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0037
6326	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0039
6327	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0046
6328	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0047
6329	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0048
6330	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0050
6331	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0053
6332	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0055
6333	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0056
6334	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0057
6335	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0058
6336	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0059
6337	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0060
6338	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0061
6339	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0063
6340	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0064
6341	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0066
6342	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0067
6343	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0068
6344	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0070
6345	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0071
6346	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0072
6347	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0073
6348	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0074
6349	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0080
6350	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0081
6351	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0084
6352	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0086
6353	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0088
6354	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0089
6355	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0090
6356	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0094
6357	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0096
6358	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0097
6359	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0098
6360	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0100
6361	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0102
6362	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0103
6363	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0104
6364	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0105
6365	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0106
6366	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0107
6367	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0108
6368	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0109
6369	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0110
6370	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0111
6371	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0112
6372	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0113
6373	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0114
6374	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0115
6375	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0116
6376	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0119
6377	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0124
6378	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0127
6379	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0133
6380	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0138
6381	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0139
6382	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0140
6383	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0141
6384	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0142
6385	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0143
6386	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0149
6387	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0150
6388	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0152
6389	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0155
6390	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0156
6391	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0157
6392	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0162
6393	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0164
6394	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0165
6395	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0178
6396	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0180
6397	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0181
6398	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0182
6399	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0183
6400	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0186
