HOM ID	"HOM name"	entity	"entity name"	qualifier	taxon ID	"taxon name"	CIO ID	"CIO name"	ECO ID	"ECO name"	reference	"reference title"	"supporting text"	assigned by	curator	date
HOM:0000007	"historical homology"	UBERON:0002197	"median eminence of neurohypophysis"		40674	"Mammalia"	CIO:0000004	"medium confidence from single evidence"	ECO:0000205	"curator inference"	ISBN:978-0030223693	"Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.510 and Figure 15-4B"	"In mammals, the neurohypophysis consists of a median evidence, next to the brain, and a narrow infundibular stalk, which leads to the expanded pars nervosa."	bgee	ANN	2013-06-07
HOM:0000007	"historical homology"	UBERON:0002198	"neurohypophysis"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000067	"developmental similarity evidence"	ISBN:978-0030223693	"Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.510 and Figure 15-5"	"It (the hypophysis) develops embryonically in all vertebrates from two ectodermal evaginations that meet and unite. An infundibulum grows ventrally from the diencephalon of the brain, and Rathke's pouch extends dorsally from the roof of the developing mouth, or stomodaeum. The infundibulum remains connected to the floor of the diencephalon, which becomes the hypothalamus, and gives rise to the part of the gland known as the neurohypophysis."	bgee	ANN	2013-06-11
HOM:0000007	"historical homology"	UBERON:0002200	"vasculature of head"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000501	"evidence used in automatic assertion"			"Annotation inferred from logical constraints using annotations to same HOM ID and: entity: UBERON:0000033, negated: false, taxon ID: 7742 - entity: UBERON:0002049|UBERON:0007798, negated: false, taxon ID: 33208"	bgee		
HOM:0000007	"historical homology"	UBERON:0002200	"vasculature of head"		33213	"Bilateria"	CIO:0000004	"medium confidence from single evidence"	ECO:0000501	"evidence used in automatic assertion"			"Annotation inferred from logical constraints using annotations to same HOM ID and: entity: UBERON:0000033, negated: false, taxon ID: 33213 - entity: UBERON:0002049|UBERON:0007798, negated: false, taxon ID: 33208"	bgee		
HOM:0000007	"historical homology"	UBERON:0002203	"vasculature of eye"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000501	"evidence used in automatic assertion"			"Annotation inferred from logical constraints using annotations to same HOM ID and: entity: UBERON:0000019, negated: false, taxon ID: 7742 - entity: UBERON:0002049|UBERON:0007798, negated: false, taxon ID: 33208"	bgee		
HOM:0000007	"historical homology"	UBERON:0002204	"musculoskeletal system"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	DOI:10.1002/jez.b.21246	"Shearman RM, Burke AC, The lateral somitic frontier in ontogeny and phylogeny. Journal of Experimental Zoology (2009)"	"There are more than 50,000 extant vertebrate species, representing over 500 million years of evolution. During that time, the vertebrate musculoskeletal systems have adapted to aquatic, terrestrial, fossorial, and arboreal lifestyles, while simultaneously retaining functionally integrated axial and appendicular skeletal systems."	bgee	ANN	2013-08-12
HOM:0000007	"historical homology"	UBERON:0002206	"mammillary body"		7742	"Vertebrata"	CIO:0000004	"medium confidence from single evidence"	ECO:0000205	"curator inference"	ISBN:978-0072528305	"Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.651 and Figure 16.41"	"In vertebrates mammillary bodies develop within the hypothalamus and contain medial mammillary nuclei and lateral mammillary nuclei. [curator]"	bgee	ANN	2013-06-11
HOM:0000007	"historical homology"	UBERON:0002218	"tympanic ring"		40674	"Mammalia"	CIO:0000003	"high confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	PMID:22686855	"Anthwal N, Joshi L, Tucker AS, Evolution of the mammalian middle ear and jaw: adaptations and novel structures. J Anat (2013)"	"Developmental biology can also help identify the homologous elements for the associated membranous bones of the ear. The tympanic ring and gonial, for example have been suggested to be homologous to the angular bone and prearticular, respectively. Again, by following the position and relative timing of these bones as they develop, clear homologies can be identified (Fig. 2). Bapx1 is also expressed around these membraneous bones in both chick and mouse (Tucker et al. 2004)."	bgee	ANN	2015-04-02
HOM:0000007	"historical homology"	UBERON:0002218|UBERON:0011079	"tympanic ring|angular bone"		32523	"Tetrapoda"	CIO:0000003	"high confidence from single evidence"	ECO:0000067	"developmental similarity evidence"	PMID:22686855	"Anthwal N, Joshi L, Tucker AS, Evolution of the mammalian middle ear and jaw: adaptations and novel structures. J Anat (2013)"	"Developmental biology can also help identify the homologous elements for the associated membranous bones of the ear. The tympanic ring and gonial, for example have been suggested to be homologous to the angular bone and prearticular, respectively. Again, by following the position and relative timing of these bones as they develop, clear homologies can be identified (Fig. 2). Bapx1 is also expressed around these membraneous bones in both chick and mouse (Tucker et al. 2004)."	bgee	ANN	2015-04-02
HOM:0000007	"historical homology"	UBERON:0002218|UBERON:0011079	"tympanic ring|angular bone"		32523	"Tetrapoda"	CIO:0000003	"high confidence from single evidence"	ECO:0000075	"gene expression similarity evidence"	PMID:22686855	"Anthwal N, Joshi L, Tucker AS, Evolution of the mammalian middle ear and jaw: adaptations and novel structures. J Anat (2013)"	"Developmental biology can also help identify the homologous elements for the associated membranous bones of the ear. The tympanic ring and gonial, for example have been suggested to be homologous to the angular bone and prearticular, respectively. Again, by following the position and relative timing of these bones as they develop, clear homologies can be identified (Fig. 2). Bapx1 is also expressed around these membraneous bones in both chick and mouse (Tucker et al. 2004)."	bgee	ANN	2015-04-02
HOM:0000007	"historical homology"	UBERON:0002223	"endolymphatic sac"		7776	"Gnathostomata"	CIO:0000004	"medium confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	ISBN:978-0030223693	"Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.413-414 and Figure 12-15"	"Endolymphatic sac is a structure described in the inner ear of a typical gnathostome. [curator]"	bgee	ANN	2013-06-28
HOM:0000007	"historical homology"	UBERON:0002227	"spiral organ of cochlea"		8287	"Sarcopterygii"	CIO:0000004	"medium confidence from single evidence"	ECO:0000071	"morphological similarity evidence"	PMID:19786082	"Manley GA, An evolutionary perspective on middle ears. Hearing research (2010)"	"Comparative and paleontological studies suggest that a dedicated hair-cell epithelium for 'hearing' - a basilar papilla - already existed in stem amniotes but was small (Manley, 2000 and Manley and Koeppl, 1998). One piece of evidence in this regard is from a relative of the ancestors of land-living vertebrates, the so-called ""living fossil"" coelacanth fish Latimeria. A study of their inner ears revealed the presence of an epithelium that in its characteristics suggested a homology to the basilar papilla of amniotes (Fritzsch, 1987). A second reason is the fact that all modern amniotes and their sister group, the amphibians (Smothermann and Narins, 2004; but their papillae are of uncertain homology) have a hearing organ suggests that it is a plesiomorphic feature - i.e., present in the common ancestor."	bgee	ANN	2013-06-25
HOM:0000007	"historical homology"	UBERON:0002227	"spiral organ of cochlea"		8287	"Sarcopterygii"	CIO:0000004	"medium confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	PMID:19786082	"Manley GA, An evolutionary perspective on middle ears. Hearing research (2010)"	"Comparative and paleontological studies suggest that a dedicated hair-cell epithelium for 'hearing' - a basilar papilla - already existed in stem amniotes but was small (Manley, 2000 and Manley and Koeppl, 1998). One piece of evidence in this regard is from a relative of the ancestors of land-living vertebrates, the so-called ""living fossil"" coelacanth fish Latimeria. A study of their inner ears revealed the presence of an epithelium that in its characteristics suggested a homology to the basilar papilla of amniotes (Fritzsch, 1987). A second reason is the fact that all modern amniotes and their sister group, the amphibians (Smothermann and Narins, 2004; but their papillae are of uncertain homology) have a hearing organ suggests that it is a plesiomorphic feature - i.e., present in the common ancestor."	bgee	ANN	2013-06-25
HOM:0000007	"historical homology"	UBERON:0002227	"spiral organ of cochlea"	NOT	8287	"Sarcopterygii"	CIO:0000004	"medium confidence from single evidence"	ECO:0000071	"morphological similarity evidence"	PMID:19786082	"Manley GA, An evolutionary perspective on middle ears. Hearing research (2010)"	"Comparative and paleontological studies suggest that a dedicated hair-cell epithelium for 'hearing' - a basilar papilla - already existed in stem amniotes but was small (Manley, 2000 and Manley and Koeppl, 1998). One piece of evidence in this regard is from a relative of the ancestors of land-living vertebrates, the so-called ""living fossil"" coelacanth fish Latimeria. A study of their inner ears revealed the presence of an epithelium that in its characteristics suggested a homology to the basilar papilla of amniotes (Fritzsch, 1987). A second reason is the fact that all modern amniotes and their sister group, the amphibians (Smothermann and Narins, 2004; but their papillae are of uncertain homology) have a hearing organ suggests that it is a plesiomorphic feature - i.e., present in the common ancestor."	bgee	ANN	2013-06-25
HOM:0000007	"historical homology"	UBERON:0002227	"spiral organ of cochlea"	NOT	8287	"Sarcopterygii"	CIO:0000004	"medium confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	PMID:19786082	"Manley GA, An evolutionary perspective on middle ears. Hearing research (2010)"	"Comparative and paleontological studies suggest that a dedicated hair-cell epithelium for 'hearing' - a basilar papilla - already existed in stem amniotes but was small (Manley, 2000 and Manley and Koeppl, 1998). One piece of evidence in this regard is from a relative of the ancestors of land-living vertebrates, the so-called ""living fossil"" coelacanth fish Latimeria. A study of their inner ears revealed the presence of an epithelium that in its characteristics suggested a homology to the basilar papilla of amniotes (Fritzsch, 1987). A second reason is the fact that all modern amniotes and their sister group, the amphibians (Smothermann and Narins, 2004; but their papillae are of uncertain homology) have a hearing organ suggests that it is a plesiomorphic feature - i.e., present in the common ancestor."	bgee	ANN	2013-06-25
HOM:0000007	"historical homology"	UBERON:0002227	"spiral organ of cochlea"		32523	"Tetrapoda"	CIO:0000005	"low confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	PMID:19786082	"Manley GA, An evolutionary perspective on middle ears. Hearing research (2010)"	"the fact that all modern amniotes and their sister group, the amphibians (Smothermann and Narins, 2004; but their papillae are of uncertain homology) have a hearing organ suggests that it is a plesiomorphic feature - i.e., present in the common ancestor."	bgee	ANN	2015-04-02
HOM:0000007	"historical homology"	UBERON:0002227	"spiral organ of cochlea"	NOT	32523	"Tetrapoda"	CIO:0000004	"medium confidence from single evidence"	ECO:0000071	"morphological similarity evidence"	PMID:21236326	"Manley GA, Fuchs PA, Recent advances in comparative hearing. Hearing research (2011)"	"Most amphibians have, uniquely among terrestrial vertebrates, two auditory papillae, the amphibian and the basilar papillae and it is possible that neither of these is truly homologous to the basilar papilla-organ of Corti of reptiles, birds and mammals."	bgee	ANN	2013-06-25
HOM:0000007	"historical homology"	UBERON:0002227	"spiral organ of cochlea"		32524	"Amniota"	CIO:0000003	"high confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	PMID:19786082	"Manley GA, An evolutionary perspective on middle ears. Hearing research (2010)"	"Comparative and paleontological studies suggest that a dedicated hair-cell epithelium for 'hearing' - a basilar papilla - already existed in stem amniotes but was small (Manley, 2000 and Manley and Koeppl, 1998)."	bgee	ANN	2013-06-25
HOM:0000007	"historical homology"	UBERON:0002227|UBERON:0013731	"spiral organ of cochlea|basilar papilla"	NOT	8292	"Amphibia"	CIO:0000004	"medium confidence from single evidence"	ECO:0000033	"traceable author statement"	DOI:10.1007/s10162-016-0579-3	"Manley GA, Comparative Auditory Neuroscience: Understanding the Evolution and Function of Ears. J Assoc Res Otolaryngol (2017)"	"Where the basilar papilla of non-mammalian amniotes (and its later relative, the mammalian organ of Corti) came from and when it originated is still an open question. One of the reasons the present discussion does not deal with the (fascinating!) group of amphibians is that neither of their one or two hearing organs is clearly homologous to the amniote basilar papilla (Smothermann and Narins 2004). Thus, the modern amphibians, that are placed in their own group (Lissamphibia) and differ in many respects from the ancestral amphibians from which the amniotes arose, are no help in deciding on the origin of the basilar papilla. The amniote basilar papilla is defined as a patch of sensory hair cells that is supported on a free basilar membrane and lies (at least originally) between the saccular and lagenar maculae."	bgee	ANN	2017-05-02
HOM:0000007	"historical homology"	UBERON:0002227|UBERON:0013731	"spiral organ of cochlea|basilar papilla"		32524	"Amniota"	CIO:0000003	"high confidence from single evidence"	ECO:0000033	"traceable author statement"	DOI:10.1007/s10162-016-0579-3	"Manley GA, Comparative Auditory Neuroscience: Understanding the Evolution and Function of Ears. J Assoc Res Otolaryngol (2017)"	"Where the basilar papilla of non-mammalian amniotes (and its later relative, the mammalian organ of Corti) came from and when it originated is still an open question. One of the reasons the present discussion does not deal with the (fascinating!) group of amphibians is that neither of their one or two hearing organs is clearly homologous to the amniote basilar papilla (Smothermann and Narins 2004). Thus, the modern amphibians, that are placed in their own group (Lissamphibia) and differ in many respects from the ancestral amphibians from which the amniotes arose, are no help in deciding on the origin of the basilar papilla. The amniote basilar papilla is defined as a patch of sensory hair cells that is supported on a free basilar membrane and lies (at least originally) between the saccular and lagenar maculae."	bgee	ANN	2017-05-02
HOM:0000007	"historical homology"	UBERON:0002229	"interparietal bone"		32524	"Amniota"	CIO:0000004	"medium confidence from single evidence"	ECO:0000063	"compositional similarity evidence"	PMID:22891324	"Koyabu D, Maier W, Sanchez-Villagra MR, Paleontological and developmental evidence resolve the homology and dual embryonic origin of a mammalian skull bone, the interparietal. Proc Natl Acad Sci U S A (2012)"	"Although the interparietal has been regarded as being lost in various lineages, our investigation on embryos demonstrates its presence in all extant mammalian ""orders."" The generally accepted paradigm has regarded the interparietal as consisting of two elements that are homologized to the postparietals of basal amniotes. The tabular bones have been postulated as being lost during the rise of modern mammals. However, our results demonstrate that the interparietal consists not of two but of four elements. We propose that the tabulars of basal amniotes are conserved as the lateral interparietal elements, which quickly fuse to the medial elements at the embryonic stage, and that the postparietals are homologous to the medial elements. Hence, the dual developmental origin of the mammalian interparietal can be explained as the evolutionary consequence of the fusion between the crest-derived ""postparietals"" and the mesoderm-derived ""tabulars."""	bgee	ANN	2013-08-27
HOM:0000007	"historical homology"	UBERON:0002229	"interparietal bone"		32524	"Amniota"	CIO:0000004	"medium confidence from single evidence"	ECO:0000067	"developmental similarity evidence"	PMID:22891324	"Koyabu D, Maier W, Sanchez-Villagra MR, Paleontological and developmental evidence resolve the homology and dual embryonic origin of a mammalian skull bone, the interparietal. Proc Natl Acad Sci U S A (2012)"	"Although the interparietal has been regarded as being lost in various lineages, our investigation on embryos demonstrates its presence in all extant mammalian ""orders."" The generally accepted paradigm has regarded the interparietal as consisting of two elements that are homologized to the postparietals of basal amniotes. The tabular bones have been postulated as being lost during the rise of modern mammals. However, our results demonstrate that the interparietal consists not of two but of four elements. We propose that the tabulars of basal amniotes are conserved as the lateral interparietal elements, which quickly fuse to the medial elements at the embryonic stage, and that the postparietals are homologous to the medial elements. Hence, the dual developmental origin of the mammalian interparietal can be explained as the evolutionary consequence of the fusion between the crest-derived ""postparietals"" and the mesoderm-derived ""tabulars."""	bgee	ANN	2013-08-27
HOM:0000007	"historical homology"	UBERON:0002241	"chondrocranium"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	DOI:10.1002/jemt.10217	"Donoghue PCJ, Sansom IJ, Origin and early evolution of vertebrate skeletonization. Microscopy reasearch and technique (2002) Fig.7"	"Chondrocranium origin is reported in Vertebrata, and described as a significant event in the vertebrate skeletal system. [curator]"	bgee	ANN	2013-08-22
HOM:0000007	"historical homology"	UBERON:0002244	"premaxilla"		7776	"Gnathostomata"	CIO:0000004	"medium confidence from single evidence"	ECO:0000071	"morphological similarity evidence"	PMID:24067611	"Zhu M, Yu X, Ahlberg PE, Choo B, Lu J, Qiao T, Qu Q, Zhao W, Jia L, Blom H, Zhu Y, A Silurian placoderm with osteichthyan-like marginal jaw bones. Nature (2013)"	"Here we describe a three-dimensionally preserved 419-million-year-old placoderm fish from the Silurian of China that represents the first stem gnathostome with dermal marginal jaw bones (premaxilla, maxilla and dentary), features previously restricted to Osteichthyes."	bgee	ANN	2013-10-09
HOM:0000007	"historical homology"	UBERON:0002254	"thyroglossal duct"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000060	"positional similarity evidence"	DOI:10.1007/s00427-004-0450-0	"Kluge B, Renault N, Rohr KB, Anatomical and molecular reinvestigation of lamprey endostyle development provides new insight into thyroid gland evolution. Development genes and evolution (2005)"	"Analysing lamprey endostyle development using semi-thin histological sections, immunohistochemical detection of thyroid hormone, and the molecular marker thyroid transcription factor1 (Ttf1) refines our current view of the homology between endostyle and thyroid gland. In contrast to earlier literature, we find that a duct always persists to connect the endostyle lumen to the pharynx, a structure that resembles the thyroglossal duct in thyroid development and could further support the homology between endostyle and thyroid."	bgee	ANN	2015-03-31
HOM:0000007	"historical homology"	UBERON:0002254|UBERON:0014475	"thyroglossal duct|endostylar duct"		7711	"Chordata"	CIO:0000003	"high confidence from single evidence"	ECO:0000060	"positional similarity evidence"	DOI:10.1007/s00427-004-0450-0	"Kluge B, Renault N, Rohr KB, Anatomical and molecular reinvestigation of lamprey endostyle development provides new insight into thyroid gland evolution. Development genes and evolution (2005)"	"Analysing lamprey endostyle development using semi-thin histological sections, immunohistochemical detection of thyroid hormone, and the molecular marker thyroid transcription factor1 (Ttf1) refines our current view of the homology between endostyle and thyroid gland. In contrast to earlier literature, we find that a duct always persists to connect the endostyle lumen to the pharynx, a structure that resembles the thyroglossal duct in thyroid development and could further support the homology between endostyle and thyroid."	bgee	ANN	2013-07-01
HOM:0000007	"historical homology"	UBERON:0002254|UBERON:0014475	"thyroglossal duct|endostylar duct"		7711	"Chordata"	CIO:0000003	"high confidence from single evidence"	ECO:0000067	"developmental similarity evidence"	DOI:10.1007/s00427-004-0450-0	"Kluge B, Renault N, Rohr KB, Anatomical and molecular reinvestigation of lamprey endostyle development provides new insight into thyroid gland evolution. Development genes and evolution (2005)"	"Analysing lamprey endostyle development using semi-thin histological sections, immunohistochemical detection of thyroid hormone, and the molecular marker thyroid transcription factor1 (Ttf1) refines our current view of the homology between endostyle and thyroid gland. In contrast to earlier literature, we find that a duct always persists to connect the endostyle lumen to the pharynx, a structure that resembles the thyroglossal duct in thyroid development and could further support the homology between endostyle and thyroid."	bgee	ANN	2013-07-01
HOM:0000007	"historical homology"	UBERON:0002254|UBERON:0014475	"thyroglossal duct|endostylar duct"		7711	"Chordata"	CIO:0000003	"high confidence from single evidence"	ECO:0000075	"gene expression similarity evidence"	DOI:10.1007/s00427-004-0450-0	"Kluge B, Renault N, Rohr KB, Anatomical and molecular reinvestigation of lamprey endostyle development provides new insight into thyroid gland evolution. Development genes and evolution (2005)"	"Analysing lamprey endostyle development using semi-thin histological sections, immunohistochemical detection of thyroid hormone, and the molecular marker thyroid transcription factor1 (Ttf1) refines our current view of the homology between endostyle and thyroid gland. In contrast to earlier literature, we find that a duct always persists to connect the endostyle lumen to the pharynx, a structure that resembles the thyroglossal duct in thyroid development and could further support the homology between endostyle and thyroid."	bgee	ANN	2015-03-31
HOM:0000007	"historical homology"	UBERON:0002255	"vomeronasal organ"		32523	"Tetrapoda"	CIO:0000005	"low confidence from single evidence"	ECO:0000060	"positional similarity evidence"	ISBN:978-0072528305	"Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.669"	"(...) the vomeronasal organ is known only in some tetrapods. It is absent in most turtles, crocodiles, birds, some bats, and aquatic mammals. In amphibians, it is in a recessed area off the main nasal cavity. (...) In mammals possesing this organ, it is an isolated area of olfactory membrane within the nasal cavity that is usually connected to the mouth via the nasopalatine duct."	bgee	ANN	2013-07-04
HOM:0000007	"historical homology"	UBERON:0002255	"vomeronasal organ"		32523	"Tetrapoda"	CIO:0000005	"low confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	ISBN:978-0072528305	"Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.669"	"(...) the vomeronasal organ is known only in some tetrapods. It is absent in most turtles, crocodiles, birds, some bats, and aquatic mammals. In amphibians, it is in a recessed area off the main nasal cavity. (...) In mammals possesing this organ, it is an isolated area of olfactory membrane within the nasal cavity that is usually connected to the mouth via the nasopalatine duct."	bgee	ANN	2013-07-04
HOM:0000007	"historical homology"	UBERON:0002255	"vomeronasal organ"		32524	"Amniota"	CIO:0000004	"medium confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	PMID:23348039	"Brykczynska U, Tzika AC, Rodriguez I, Milinkovitch MC, Contrasted evolution of the vomeronasal receptor repertoires in mammals and squamate reptiles. Genome Biol Evol (2013)"	"The vomeronasal organ (VNO) is an olfactory structure that detects pheromones and environmental cues. It consists of sensory neurons that express evolutionary unrelated groups of transmembrane chemoreceptors. The predominant V1R and V2R receptor repertoires are believed to detect airborne and water-soluble molecules, respectively.It has been suggested that the shift in habitat of early tetrapods from water to land is reflected by an increase in the ratio of V1R/V2R genes.  (...) Our results do not support the hypothesis that the shift to a vomeronasal receptor repertoire dominated by V1Rs in mammals reflects the evolutionary transition of early tetrapods from water to land. This study sheds light on the evolutionary dynamics of the vomeronasal receptor families in vertebrates and reveals how mammals and squamates differentially adapted the same ancestral vomeronasal repertoire to succeed in a terrestrial environment."	bgee	ANN	2013-07-04
HOM:0000007	"historical homology"	UBERON:0002255	"vomeronasal organ"		40674	"Mammalia"	CIO:0000004	"medium confidence from single evidence"	ECO:0000067	"developmental similarity evidence"	DOI:10.1046/j.1469-7580.2001.19810077.x	"Smith TD, Siegel MI, Bonar CJ, Bhatnagar KP, Mooney MP, Burrows AM, Smith MA, Maico LM, The existence of the vomeronasal organ in postnatal chimpanzees and evidence for its homology with that of humans. J Anat (2001)"	"(...) the best evidence for the homology of the human VNO to that of other primates (and of mammals in general) is ontogenetic in nature, based on a common embryonic origin from a thickening (vomeronasal primordium) on the medial aspect of each olfactory pit."	bgee	ANN	2013-07-04
HOM:0000007	"historical homology"	UBERON:0002256	"dorsal horn of spinal cord"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000060	"positional similarity evidence"	ISBN:978-0072528305	"Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.639 and Figure 16.27"	"The vertebrate spinal cord, like the brain, is organized into two regions and named because of their appearance in fresh preparations. The gray matter of the spinal cord includes nerve cell bodies that lie within the core of the spinal cord. Dorsal and ventral extensions of the gray matter are the dorsal horns and the ventral horns, respectively."	bgee	ANN	2013-06-14
HOM:0000007	"historical homology"	UBERON:0002257	"ventral horn of spinal cord"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000060	"positional similarity evidence"	ISBN:978-0072528305	"Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.639 and Figure 16.27"	"The vertebrate spinal cord, like the brain, is organized into two regions and named because of their appearance in fresh preparations. The gray matter of the spinal cord includes nerve cell bodies that lie within the core of the spinal cord. Dorsal and ventral extensions of the gray matter are the dorsal horns and the ventral horns, respectively."	bgee	ANN	2013-06-14
HOM:0000007	"historical homology"	UBERON:0002264	"olfactory bulb"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	DOI:10.1146/annurev.ne.04.030181.001505	"Northcutt RG, Evolution of the telencephalon in nonmammals. Ann. Rev. Neurosci. (1981)"	"The presence of paired evaginated hemispheres and olfactory bulbs in both agnathan and gnathostome radiations suggests that such hemispheres were also present in the common ancestor."	bgee	ANN	2013-06-07
HOM:0000007	"historical homology"	UBERON:0002264	"olfactory bulb"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	ISBN:978-3540237358	"Binder MD, Hirokawa N, Windhorst U (editors), Encyclopedia of Neuroscience (2009) p.1390-1400, Jarvis ED, Evolution of the Pallium in Birds and Reptiles"	"pallial regions that are widely recognized to be homologous among birds, reptiles, mammals and other vertebrates: the hippocampus, olfactory cortex, and olfactory bulb"	bgee	ANN	2013-06-07
HOM:0000007	"historical homology"	UBERON:0002268	"olfactory organ"		7742	"Vertebrata"	CIO:0000004	"medium confidence from single evidence"	ECO:0000071	"morphological similarity evidence"	PMID:23428778	"Nakamuta N, Nakamuta S, Taniguchi K, Taniguchi K, Analysis of Glycoproteins Produced by the Associated Gland in the Olfactory Organ of Lungfish. J Vet Med Sci (2013)"	"Many vertebrates have two distinct olfactory organs, the olfactory epithelium (OE) and the vomeronasal organ (VNO) for detecting chemical substances in the  environment. (...) In the olfactory organ of lungfish, the recess epithelium corresponding to the VNO of tetrapods is equipped with the associated glands, while the lamellar OE corresponding to the OE of ordinary fish is not."	bgee	ANN	2013-06-26
HOM:0000007	"historical homology"	UBERON:0002268	"olfactory organ"		117571	"Euteleostomi"	CIO:0000004	"medium confidence from single evidence"	ECO:0000075	"gene expression similarity evidence"	PMID:26108469	"Saraiva LR, Ahuja G, Ivandic I, Syed AS, Marioni JC, Korsching SI, Logan DW, Molecular and neuronal homology between the olfactory systems of zebrafish and mouse. Scientific reports (2015)"	"We conducted an analysis of the transcriptional profile of the single zebrafish olfactory organ, and compared it to the transcriptomes of the segregated olfactory sub-systems of the mouse: the olfactory mucosa and vomeronasal organ...Taken together we conclude that the basic molecular mechanisms underlying vertebrate olfaction and all but one of the currently known sensory neuron classes that detect odors and pheromones were already present in the MRCA of the teleost and tetrapod lineages."	bgee	ANN	2016-05-02
HOM:0000007	"historical homology"	UBERON:0002280	"otolith"		7742	"Vertebrata"	CIO:0000004	"medium confidence from single evidence"	ECO:0000071	"morphological similarity evidence"	https://www.researchgate.net/publication/285864971	"Lychakov DV, Study on structure of the otolith membrane in the lamprey Lampetra fluviatilis in the context of otolith and otoconium evolution. J Evol Biochem Physiol (1995)"	"the otolith membrane of the river lamprey contains an otolith and a thin otoconial layer, i.e., exactly the two main structures that evolve subsequently in a series of fish and tetrapods [1,2]"	bgee	ANN	2017-05-02
HOM:0000007	"historical homology"	UBERON:0002280	"otolith"		7776	"Gnathostomata"	CIO:0000003	"high confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	ISBN:978-0415233705	"Janvier P, Ostracoderms and the shaping of the gnathostome characters (2001) p.173-175"	"Among living craniates, the gnathostomes share a large number of unique anatomical and physiological characters...The following list (partly taken from Maisey 1986) only concerns the gnathostome characters that are likely to be preserved in fossils...9 Horizontal semicircular canal and utricular recess; statoconiae or otolith composed of calcium carbonate"	bgee	ANN	2017-05-02
HOM:0000007	"historical homology"	UBERON:0002280	"otolith"		117571	"Euteleostomi"	CIO:0000003	"high confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	DOI:10.1007/s10162-008-0137-8	"Kang YJ, Stevenson AK, Yau PM, Kollmar R, Sparc protein is required for normal growth of zebrafish otoliths. J Assoc Res Otolaryngol (2008)"	"Otoliths ('ear stones') and the homologous otoconia ('ear dust') are essential to the sense of balance; they convey linear accelerations, including gravity, to sensory hair cells in the inner ear (Hudspeth 1989). Their loss or dislocation causes various forms of disequilibrium, including benign paroxysmal positional vertigo, the most common balance disorder in humans (Brandt 2001). The ear of actinopterygii (ray-finned fishes) contains only three large otoliths - the lapillus in the utricle, the sagitta in the saccule, and the asteriscus in the lagena - each with a distinctive and species-specific shape (Nolf 1985). In contrast, the vestibular organs of sarcopterygii (lobe-finned fishes or higher vertebrates) hold innumerable small and barrel-shaped otoconia. Otoconial growth is completed during early postnatal stages, whereas otoliths continue to grow throughout life under the influence of circadian and seasonal rhythms; the resulting growth rings form a stable record of a fish's life history (Campana and Thorrold 2001)."	bgee	ANN	2017-05-02
HOM:0000007	"historical homology"	UBERON:0002285	"telencephalic ventricle"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000067	"developmental similarity evidence"	ISBN:978-0030223693	"Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.500"	"The brain develops from three embryonic enlargements of the neural tube, which later differentiate into five regions. A forebrain differentiates into telencephalon and diencephalon. The midbrain, or mesencephalon, remains undivided. The hindbrain divides into the metencephalon and myelencephalon. Cavities within the brain enlarge to form a series of interconnected ventricles."	bgee	ANN	2013-06-11
