sample_accession	experiment_id	library_id	run_accession	read_count	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	submitted_ftp	source
SAMEA9135848	ERP129698	ERX5671941	ERR6032665		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA26_Female_body_adult_5dWT_Luo_sample5_S17_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA26_Female_body_adult_5dWT_Luo_sample5_S17_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA26_Female_body_adult_5dWT_Luo_sample5_S17_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA26_Female_body_adult_5dWT_Luo_sample5_S17_L001_R2_001.fastq.gz	FCA
SAMEA9135848	ERP129698	ERX5671941	ERR6032666		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA26_Female_body_adult_5dWT_Luo_sample5_S17_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA26_Female_body_adult_5dWT_Luo_sample5_S17_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA26_Female_body_adult_5dWT_Luo_sample5_S17_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA26_Female_body_adult_5dWT_Luo_sample5_S17_L002_R2_001.fastq.gz	FCA
SAMEA9135848	ERP129698	ERX5671941	ERR6032667		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA26_Female_body_adult_5dWT_Luo_sample5_S17_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA26_Female_body_adult_5dWT_Luo_sample5_S17_L003_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA26_Female_body_adult_5dWT_Luo_sample5_S17_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA26_Female_body_adult_5dWT_Luo_sample5_S17_L003_R2_001.fastq.gz	FCA
SAMEA9135848	ERP129698	ERX5671941	ERR6032668		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA26_Female_body_adult_5dWT_Luo_sample5_S17_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA26_Female_body_adult_5dWT_Luo_sample5_S17_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA26_Female_body_adult_5dWT_Luo_sample5_S17_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA26_Female_body_adult_5dWT_Luo_sample5_S17_L004_R2_001.fastq.gz	FCA
SAMEA9135849	ERP129698	ERX5671942	ERR6032669		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA27_Female_body_adult_5dWT_Luo_sample6_S18_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA27_Female_body_adult_5dWT_Luo_sample6_S18_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA27_Female_body_adult_5dWT_Luo_sample6_S18_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA27_Female_body_adult_5dWT_Luo_sample6_S18_L001_R2_001.fastq.gz	FCA
SAMEA9135849	ERP129698	ERX5671942	ERR6032670		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA27_Female_body_adult_5dWT_Luo_sample6_S18_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA27_Female_body_adult_5dWT_Luo_sample6_S18_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA27_Female_body_adult_5dWT_Luo_sample6_S18_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA27_Female_body_adult_5dWT_Luo_sample6_S18_L002_R2_001.fastq.gz	FCA
SAMEA9135849	ERP129698	ERX5671942	ERR6032672		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA27_Female_body_adult_5dWT_Luo_sample6_S18_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA27_Female_body_adult_5dWT_Luo_sample6_S18_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA27_Female_body_adult_5dWT_Luo_sample6_S18_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA27_Female_body_adult_5dWT_Luo_sample6_S18_L004_R2_001.fastq.gz	FCA
SAMEA9135878	ERP129698	ERX5671956	ERR6032707		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA33_Female_bodyWall_adult_5dWT_Jan_sample1_S17_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA33_Female_bodyWall_adult_5dWT_Jan_sample1_S17_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA33_Female_bodyWall_adult_5dWT_Jan_sample1_S17_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA33_Female_bodyWall_adult_5dWT_Jan_sample1_S17_L002_R2_001.fastq.gz	FCA
SAMEA9135878	ERP129698	ERX5671956	ERR6032709		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA33_Female_bodyWall_adult_5dWT_Jan_sample1_S26_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA33_Female_bodyWall_adult_5dWT_Jan_sample1_S26_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA33_Female_bodyWall_adult_5dWT_Jan_sample1_S26_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA33_Female_bodyWall_adult_5dWT_Jan_sample1_S26_L002_R2_001.fastq.gz	FCA
SAMEA9135874	ERP129698	ERX5671955	ERR6032703		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA32_Male_bodyWall_adult_5dWT_Jan_sample1_S18_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA32_Male_bodyWall_adult_5dWT_Jan_sample1_S18_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA32_Male_bodyWall_adult_5dWT_Jan_sample1_S18_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA32_Male_bodyWall_adult_5dWT_Jan_sample1_S18_L002_R2_001.fastq.gz	FCA
SAMEA9135874	ERP129698	ERX5671955	ERR6032704		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA32_Male_bodyWall_adult_5dWT_Jan_sample1_S21_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA32_Male_bodyWall_adult_5dWT_Jan_sample1_S21_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA32_Male_bodyWall_adult_5dWT_Jan_sample1_S21_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA32_Male_bodyWall_adult_5dWT_Jan_sample1_S21_L002_R2_001.fastq.gz	FCA
SAMEA9135874	ERP129698	ERX5671955	ERR6032705		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA32_Male_bodyWall_adult_5dWT_Jan_sample1_S25_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA32_Male_bodyWall_adult_5dWT_Jan_sample1_S25_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA32_Male_bodyWall_adult_5dWT_Jan_sample1_S25_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA32_Male_bodyWall_adult_5dWT_Jan_sample1_S25_L002_R2_001.fastq.gz	FCA
SAMEA9135874	ERP129698	ERX5671955	ERR6032706		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA32_Male_bodyWall_adult_5dWT_Jan_sample1_S28_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA32_Male_bodyWall_adult_5dWT_Jan_sample1_S28_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA32_Male_bodyWall_adult_5dWT_Jan_sample1_S28_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA32_Male_bodyWall_adult_5dWT_Jan_sample1_S28_L002_R2_001.fastq.gz	FCA
SAMEA9135878	ERP129698	ERX5671956	ERR6032708		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA33_Female_bodyWall_adult_5dWT_Jan_sample1_S23_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA33_Female_bodyWall_adult_5dWT_Jan_sample1_S23_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA33_Female_bodyWall_adult_5dWT_Jan_sample1_S23_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA33_Female_bodyWall_adult_5dWT_Jan_sample1_S23_L002_R2_001.fastq.gz	FCA
SAMEA9135878	ERP129698	ERX5671956	ERR6032710		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA33_Female_bodyWall_adult_5dWT_Jan_sample1_S30_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA33_Female_bodyWall_adult_5dWT_Jan_sample1_S30_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA33_Female_bodyWall_adult_5dWT_Jan_sample1_S30_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA33_Female_bodyWall_adult_5dWT_Jan_sample1_S30_L002_R2_001.fastq.gz	FCA
SAMEA9135890	ERP129698	ERX5671959	ERR6032719		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA28_Male_gut_adult_5dWT_OBrien_sample1_S11_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA28_Male_gut_adult_5dWT_OBrien_sample1_S11_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA28_Male_gut_adult_5dWT_OBrien_sample1_S11_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA28_Male_gut_adult_5dWT_OBrien_sample1_S11_L001_R2_001.fastq.gz	FCA
SAMEA9135890	ERP129698	ERX5671959	ERR6032720		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA28_Male_gut_adult_5dWT_OBrien_sample1_S14_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA28_Male_gut_adult_5dWT_OBrien_sample1_S14_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA28_Male_gut_adult_5dWT_OBrien_sample1_S14_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA28_Male_gut_adult_5dWT_OBrien_sample1_S14_L001_R2_001.fastq.gz	FCA
SAMEA9135894	ERP129698	ERX5671960	ERR6032724		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA29_Female_gut_adult_5dWT_OBrien_sample1_S3_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA29_Female_gut_adult_5dWT_OBrien_sample1_S3_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA29_Female_gut_adult_5dWT_OBrien_sample1_S3_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA29_Female_gut_adult_5dWT_OBrien_sample1_S3_L001_R2_001.fastq.gz	FCA
SAMEA9135894	ERP129698	ERX5671960	ERR6032725		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA29_Female_gut_adult_5dWT_OBrien_sample1_S7_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA29_Female_gut_adult_5dWT_OBrien_sample1_S7_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA29_Female_gut_adult_5dWT_OBrien_sample1_S7_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA29_Female_gut_adult_5dWT_OBrien_sample1_S7_L001_R2_001.fastq.gz	FCA
SAMEA9135894	ERP129698	ERX5671960	ERR6032726		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA29_Female_gut_adult_5dWT_OBrien_sample1_S9_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA29_Female_gut_adult_5dWT_OBrien_sample1_S9_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA29_Female_gut_adult_5dWT_OBrien_sample1_S9_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA29_Female_gut_adult_5dWT_OBrien_sample1_S9_L001_R2_001.fastq.gz	FCA
SAMEA9135890	ERP129698	ERX5671959	ERR6032721		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA28_Male_gut_adult_5dWT_OBrien_sample1_S1_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA28_Male_gut_adult_5dWT_OBrien_sample1_S1_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA28_Male_gut_adult_5dWT_OBrien_sample1_S1_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA28_Male_gut_adult_5dWT_OBrien_sample1_S1_L001_R2_001.fastq.gz	FCA
SAMEA9135890	ERP129698	ERX5671959	ERR6032722		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA28_Male_gut_adult_5dWT_OBrien_sample1_S5_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA28_Male_gut_adult_5dWT_OBrien_sample1_S5_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA28_Male_gut_adult_5dWT_OBrien_sample1_S5_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA28_Male_gut_adult_5dWT_OBrien_sample1_S5_L001_R2_001.fastq.gz	FCA
SAMEA9135894	ERP129698	ERX5671960	ERR6032723		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA29_Female_gut_adult_5dWT_OBrien_sample1_S12_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA29_Female_gut_adult_5dWT_OBrien_sample1_S12_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA29_Female_gut_adult_5dWT_OBrien_sample1_S12_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA29_Female_gut_adult_5dWT_OBrien_sample1_S12_L001_R2_001.fastq.gz	FCA
SAMEA9135882	ERP129698	ERX5671957	ERR6032714		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA46_Female_fatbodyGFP_adult_3dcgGAL4LamGFPT_Jasper_sample1_S2_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA46_Female_fatbodyGFP_adult_3dcgGAL4LamGFPT_Jasper_sample1_S2_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA46_Female_fatbodyGFP_adult_3dcgGAL4LamGFPT_Jasper_sample1_S2_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA46_Female_fatbodyGFP_adult_3dcgGAL4LamGFPT_Jasper_sample1_S2_L001_R2_001.fastq.gz	FCA
SAMEA9135886	ERP129698	ERX5671958	ERR6032715		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA45_Male_fatbody_adult_3dcgGAL4LamGFP_Jasper_sample1_S60_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA45_Male_fatbody_adult_3dcgGAL4LamGFP_Jasper_sample1_S60_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA45_Male_fatbody_adult_3dcgGAL4LamGFP_Jasper_sample1_S60_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA45_Male_fatbody_adult_3dcgGAL4LamGFP_Jasper_sample1_S60_L004_R2_001.fastq.gz	FCA
SAMEA9135886	ERP129698	ERX5671958	ERR6032717		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA45_Male_fatbody_adult_3dcgGAL4LamGFP_Jasper_sample1_S64_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA45_Male_fatbody_adult_3dcgGAL4LamGFP_Jasper_sample1_S64_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA45_Male_fatbody_adult_3dcgGAL4LamGFP_Jasper_sample1_S64_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA45_Male_fatbody_adult_3dcgGAL4LamGFP_Jasper_sample1_S64_L004_R2_001.fastq.gz	FCA
SAMEA9135886	ERP129698	ERX5671958	ERR6032716		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA45_Male_fatbody_adult_3dcgGAL4LamGFP_Jasper_sample1_S63_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA45_Male_fatbody_adult_3dcgGAL4LamGFP_Jasper_sample1_S63_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA45_Male_fatbody_adult_3dcgGAL4LamGFP_Jasper_sample1_S63_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA45_Male_fatbody_adult_3dcgGAL4LamGFP_Jasper_sample1_S63_L004_R2_001.fastq.gz	FCA
SAMEA9135886	ERP129698	ERX5671958	ERR6032718		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA45_Male_fatbody_adult_3dcgGAL4LamGFP_Jasper_sample1_S70_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA45_Male_fatbody_adult_3dcgGAL4LamGFP_Jasper_sample1_S70_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA45_Male_fatbody_adult_3dcgGAL4LamGFP_Jasper_sample1_S70_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA45_Male_fatbody_adult_3dcgGAL4LamGFP_Jasper_sample1_S70_L004_R2_001.fastq.gz	FCA
SAMEA9135882	ERP129698	ERX5671957	ERR6032711		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA46_Female_fatbodyGFP_adult_3dcgGAL4LamGFPT_Jasper_sample1_S14_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA46_Female_fatbodyGFP_adult_3dcgGAL4LamGFPT_Jasper_sample1_S14_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA46_Female_fatbodyGFP_adult_3dcgGAL4LamGFPT_Jasper_sample1_S14_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA46_Female_fatbodyGFP_adult_3dcgGAL4LamGFPT_Jasper_sample1_S14_L001_R2_001.fastq.gz	FCA
SAMEA9135882	ERP129698	ERX5671957	ERR6032712		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA46_Female_fatbodyGFP_adult_3dcgGAL4LamGFPT_Jasper_sample1_S18_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA46_Female_fatbodyGFP_adult_3dcgGAL4LamGFPT_Jasper_sample1_S18_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA46_Female_fatbodyGFP_adult_3dcgGAL4LamGFPT_Jasper_sample1_S18_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA46_Female_fatbodyGFP_adult_3dcgGAL4LamGFPT_Jasper_sample1_S18_L001_R2_001.fastq.gz	FCA
SAMEA9135882	ERP129698	ERX5671957	ERR6032713		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA46_Female_fatbodyGFP_adult_3dcgGAL4LamGFPT_Jasper_sample1_S19_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA46_Female_fatbodyGFP_adult_3dcgGAL4LamGFPT_Jasper_sample1_S19_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA46_Female_fatbodyGFP_adult_3dcgGAL4LamGFPT_Jasper_sample1_S19_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA46_Female_fatbodyGFP_adult_3dcgGAL4LamGFPT_Jasper_sample1_S19_L001_R2_001.fastq.gz	FCA
