"#experimentId"	"experimentName"	"experimentDescription"	"experimentSource"	"experimentStatus"	"comment"	
"GSE8027"	"Transcription profiling of mouse Dll3 and Notch1 homozygous mutant embryos to investigate craniofacial malformations of human birth defects"	"Mutations in the Notch1 receptor and delta-like 3 (Dll3) ligand cause global disruptions in axial segmental patterning. Genetic interactions between members of the notch pathway have previously been shown to cause patterning defects not observed in single gene disruptions. We examined Dll3-Notch1 compound mouse mutants to screen for potential gene interactions. While mice heterozygous at either locus appeared normal, 30% of Dll3-Notch1 double heterozygous animals exhibited localized, stochastic segmental anomalies similar to human congenital vertebral defects. Unexpectedly, double heterozygous mice also displayed statistically significant decreases in mandibular height and elongated maxillary hard palate. Examination of somite-stage embryos and perinatal anatomy and histology did not reveal any organ defects, so we used microarray-based analysis of Dll3 and Notch1 mutant embryos to identify gene targets that may be involved in notch-regulated segmental or craniofacial development. Therefore, Dll3-Notch1 double heterozygous mice model human congenital scoliosis and craniofacial disorders. Experiment Overall Design: Given the reduced penetrance and stochastic nature of the segmental and craniofacial defects in Dll3-Notch1 double heterozygous animals, we next sought to identify candidate genes that may be down or up-regulated in Dll3 and Notch1 homozygous mutant embryos during development of these structures. We carried out microarray analysis using Affymetrix MOE430 microarrays, comparing 9.5 dpc homozygous embryos in duplicate to littermates with wild-type alleles at both loci, and comparing with heterozygous littermate embryos. Affymetrix analysis software (Microarray Suite 5.0) was used to determine whether gene probes were present, marginal or absent. Probes with present flags in replicates of Dll3, Notch1, or embryos with wild-type alleles at both loci were considered present for further analysis. Altogether, out of 22,690 probe sets on the MOE430A array, we identified 12,820 probes that were present in replicates of at least one genotypic group. To identify genes that were increased or decreased in expression in mutant embryos, we carried out robust multichip average (RMA) normalization of microarray data sets using the RMA module of Genespring GX 7.3 (Agilent). After RMA normalization, housekeeping genes such as Gapdh showed steady expression (probe AFFX-GapdhMur/M32599_M_at, normalized expression 1.00 0.02). As a general indicator of variability between samples, we calculated Pearson s correlation coefficients. We found that the correlations between duplicates were moderately high: wild-type embryos (0.623), Dll3 embryos (0.584), Notch1 embryos (0.531)."	"GEO"	"partial"		
"GSE12609"	"Transcription profiling of mouse transcription factor Arx null brains"	"Arx is a paired-box homeodomain transcription factor and the vertebrate ortholog to the Drosophila aristaless (al) gene. Mutations in Arx are associated with a variety of human diseases, including X-linked infantile spasm syndrome (OMIM: 308350), X-linked myoclonic epilepsy with mental retardation and spasticity (OMIM: 300432), X-linked lissencephaly with ambiguous genitalia (OMIM: 300215), X-linked mental retardation 54 (OMIM: 300419), and agenesis of the corpus callosum with abnormal genitalia (OMIM: 300004). Arx-deficient mice exhibit a complex, pleiotrophic phenotype, including decreased proliferation of neuroepithelial cells of the cortex, dysgenesis of the thalamus and olfactory bulbs, and abnormal nonradial migration of GABAergic interneurons. It has been suggested that deficits in interneuron specification, migration, or function lead to loss of inhibitory neurotransmission, which then fails to control excitatory activity and leads to epilepsy or spasticities. Given that Arx mutations are associated with developmental disorders in which epilepsy and spasticity predominate and that Arx-deficient mice exhibit deficits in interneuron migration, understanding the function of Arx in interneuron migration will prove crucial to understanding the pathology underlying interneuronopathies. Yet, downstream transcriptional targets of Arx, to date, remain unidentified. The aim of this project is to identify bona fide transcriptional targets for the Arx, a transcription factor required for normal migration of interneurons from the ganglionic eminences to the cortex, and to investigate the functions of these genes in the Arx-dependent pathway regulating nonradial neuronal migration. We hypothesize that the genes regulated by the Arx transcription factor will play a critical role in the nonradial migration of interneurons and that the results of this study will provide novel insights into the molecular mechanisms of nonradial neuronal migration, in particular, and possibly the molecular and biochemical pathogenesis underlying epilepsy, mental retardation, infantile spasm syndromes, and other so-called interneuronopathies;; We have recently generated a transgenic mouse with a floxed Arx allele (Arxflox). We have generated conditional knockouts in which Arx is removed specifically from the brain by mating Arxflox mice with transgenic mice expressing Cre behind the neural tube-specific transcriptional regulatory elements of the POU domain, class 3, transcription factor 4 promoter. Preliminary analyses of these mice suggest that conditional knockout mice recapitulate the nonradial migration defects associated with conventional knockout mice. We will compare the gene expression profiles of ganglion eminences (GEs; the anatomical source for nonradially migrating interneurons) from male Arxflox mice that express Pou3f-Cre to those from male mice without Arxflox allele. Animals will be prepared and sacrificed following our institutional protocol. Tissue will be rapidly dissected from E14.5 (the temporal peak of interneuron migration) GEs (MGE and LGE from both left and right hemispheres). Preliminary experiments suggest that the amounts of RNA that can be isolated from a pair of GEs is in the range of 2000-3500 ng, which should be sufficient for microarray analysis following linear amplification of RNA. The GEs from each animal will be combined, snap frozen in liquid nitrogen, and stored at -80 C until RNA is extracted. Total RNA will be extracted using Trizol followed by RNA purification with the RNeasy cleanup kit. We will be providing total RNA samples from four wildtype and four transgenic animals (true biological replicates) from three separate litters to mitigate any expression differences resulting from mouse to mouse or litter to litter variation."	"GEO"	"partial"		
"GSE7775"	"Transcription profiling of mouse ovaries lacking nobox from newborns"	"Nobox is a homeobox gene expressed in oocytes and critical in oogenesis. Nobox deficiency leads to rapid loss of postnatal oocytes. Early oocyte differentiation is poorly understood. We hypothesized that lack of Nobox perturbs global expression of genes preferentially expressed in oocytes as well as microRNAs. We compared Nobox knockout and wild type ovaries using Affymetrix 430 2.0 microarray platform. We discovered that 28 out of 38 (74%) of the genes down-regulated more than five fold in the absence of Nobox were preferentially expressed in oocytes, while only 5 out of 33 (15%) of genes up-regulated more than five fold in the absence of Nobox, were preferentially expressed in oocytes. Protein binding microarray helped identify nucleotide motifs that NOBOX binds, and that several down-regulated genes contain within putative promoter regions. MicroRNA population in newborn ovaries deficient of Nobox, was largely unaffected. Genes whose proteins are predicted to be secreted, but previously unknown to be significantly expressed in early oogenesis, were down regulated in Nobox knockouts and included astacin-like metalloendopeptidase (Astl), Jagged 1 (Jag1), oocyte secreted protein 1 (Oosp1), fetuin beta (Fetub) and R-spondin 2 (Rspo2). In addition, pluripotency associated genes, Pou5f1 and Sall4 are drastically down-regulated in Nobox deficient ovaries, while testes determining gene Dmrt1 is over-expressed. Our findings indicate that Nobox is likely an activator of oocyte-specific gene expression, and suggest that oocyte plays an important role in suppressing expression of male determining genes such as Dmrt1. Experiment Overall Design: Newborn ovaries were pooled separately from wild type and Nobox -/- animals and total RNA isolated using RNeasy mini kit (Qiagen, CA). Newborn ovaries were collected within 12 hours of delivery. Animal experimentation was approved by the Institutional Animal Care and Use Committee of Baylor College of Medicine. Three independently pooled RNA samples from wild type and Nobox -/- newborn ovaries were used to generate biotinylated cRNA. Biotinylated cRNA was hybridized to GeneChip Mouse Expression Set 430 2.0 (Affymetrix, Inc.). Since three independent experiments were performed from three independent pools of wild type and Nobox -/- RNA, signal intensities for particular genes were averaged between the three chips and ratio of the wild type over knockout signal calculated. Signal less than 100 was considered background. The raw data in the Affymetrix CEL files were normalized by the RMA method (robust multi-array analysis) [15, 16]. Then the null hypothesis was tested that there is no significant changes in gene expression between the treatment pairs. This was done by LIMMA [17] and the pooled local error (LPE) method [18]. The raw pvalues were adjusted by the Benjamini-Hochberg method for the false discovery rate of 5% [19]. We used DAVID database [20] to aid in functional annotation of genes affected by Nobox deficiency"	"GEO"	"partial"		
"E-TABM-367"	"Transcription profiling of limb buds from E12.5 wild type and POR conditional knock out mice"	"POR is the obligate electron donor for all microsomal P450 enzymes. POR was conditionally knocked out during limb development at E9.5. The experiment was set up to answer two questions. First, to investigate which genes are differentially expressed in POR deficient limb buds and are influenced by a metabolically inactive cytochrome P450 system. Second, to assess which P450 enzymes are expressed at all at E12.5 during limb development and therefore which metabolic pathways involving this group of enzymes are present at this stage. Differentially expressed genes were analysed by comparing 5 wild type control samples with 5 conditional knock out samples (whole forelimb buds each). Present calls of control samples were screened for annotated P450s to establish a list of expressed P450 enzymes at E12.5."	"ArrayExpress"	"partial"		
"GSE5126"	"Transcription profiling of mouse Hoxb1 mutant mRNA levels in rhombomere 4 at E10.5"	"Hoxb1 is required for proper specification of rhombomere 4 and the facial motor neurons. This study analyzed gene expression in the corresponding hindbrain segment of E10.5 mutant embryos. Several genetic pathways were found altered, including transcription factors such as Phox2b, Gata3, Nkx2-2 and Nkx6-1. Experiment Overall Design: Each of the three mutant and control samples was an independent biological replicate. Pools of r4 segments from multiple embryos were snap frozen on dry ice and stored at -80 C. Total RNA was isolated, processed with standard Affymetrix protocols and hybridized to GeneChip Mouse Expression Sets 430A."	"GEO"	"partial"		
"GSE7776"	"Transcription profiling of mouse ovaries from newborns"	"Microarray analysis of normal newborn ovarian transcript levels, for use in comparison to array based studies of differential expression in mouse knockout models. Experiment Overall Design: Newborn ovaries were pooled separately from wild type animals and total RNA isolated using RNeasy mini kit (Qiagen, CA). Newborn ovaries were collected within 12 hours of delivery. Animal experimentation was approved by the Institutional Animal Care and Use Committee of Baylor College of Medicine. Three independently pooled RNA samples from wild type used to generate biotinylated cRNA. Biotinylated cRNA was hybridized to GeneChip Mouse Expression Set 430 2.0 (Affymetrix, Inc.). Since three independent experiments were performed from three independent pools of wild type RNA, signal intensities for particular genes were averaged between the three chips."	"GEO"	"total"		
"GSE6106"	"Transcription profiling of mouse brain and kidney Sense-antisense transcript comparison"	"Comparison of sense (forward probes) and antisense (reverse probes on U74 v1 gene arrays) transcripts in mouse kidney and brain. Positive calls related to antisense transcripts were compared to the cognate signals on the 430 version of mouse genome arrays to obtain genes that co expressed sense and antisense transcripts. This had to be done manually because divergent probe IDs on the two chip generations. Experiment Overall Design: The first Affymetrix U74 mouse gene chips contains reversely oriented probe sets. These probes will hybridize to natural antisense transcripts that overlap with the sense transcript in the cognate area. Affymetrix provided a mask to identify the reverse probes. Positive calls with these reverse probes will give an estimate of the antisense transcriptome in that particular tissue. Comparison of the reversely oriented probes with correctly annotated probes will reveal the expression ratio of sense and antisense transcripts."	"GEO"	"partial"		
"GSE11923"	"Transcriprion profiling of mouse liver - high temporal resolution"	"High-temporal resolution profiling was performed on mouse liver to detect rhythmic transcripts Experiment Overall Design: Samples were collected every hour for 48 hours from 3-5 mice per time point from liver. Samples were pooled and analyzed using Affymetrix arrays."	"GEO"	"total"		
"GSE8025"	"Transcription profiling of mouse colon in a mouse model of infectious colitis - diarrhea as a cause of mortality"	"Examination of host genome-wide changes upon encounters with pathogens provides insight into the pathogenesis of infection and disease. When performed comparatively, it may shed light on the mechanisms underlying host susceptibility. In this study, gene expression in the mouse colon was investigated in two cognate lines of mice that differ in their response to Citrobacter rodentium infection; susceptible inbred FVB/N (FVB) and resistant outbred Swiss Webster (SW) mice. Gene expression in the distal colon was investigated prior to infection and at 4 and 9 days post-inoculation using a whole mouse genome Affymetrix array. Computational analysis identified 462 (1%) probe sets differentially expressed by more than 2-fold between uninoculated SW and FVB mice. In response to C. rodentium infection, 5,123 probe sets (11.4%) were significantly modulated in one or both lines of mice. Microarray data were validated by quantitative real time RT-PCR on 35 selected genes (r = 0.87, p < 0.001) and were found to have a 94% concordance. Transcripts represented by 1,547 probe sets (3.4%), were differentially expressed between FVB and SW mice regardless of infection status (host effect). Genes associated with transport were over-represented to a greater extent than immune response-related genes (25% vs. 11% of enrichment, respectively). Electrolyte analysis revealed hypochloremia and hyponatremia in susceptible animals. The results support the hypothesis that mortality in C. rodentium-infected FVB mice is associated with impaired ion transport and development of fatal hypovolemia. These studies contribute to our understanding of the pathogenesis of C. rodentium and suggest novel strategies for the prevention and treatment of diarrhea associated with bacterial infections of the intestinal tract. Experiment Overall Design: Global gene expression analysis was performed on the distal colon with 2-3 mice per group. Because no difference for any parameters was observed in uninfected mice at 4 or 9 dpi, the animals were pooled into an uninoculated control groups for each line of mouse. The selection of representative samples for microarray analysis was based on known infection status and colonic lesions. The final number of biological replicates for each condition was n = 5 for uninoculated FVB mice ( Fp group), n = 4 for uninoculated SW mice ( Sp group), and n = 3 for infected animals from each line at each time point ( Fi4 , Si4 , Fi9 , and Si9 respectively)."	"GEO"	"partial"		
"GSE2463"	"Transcription profiling of mouse wildtype and Foxn1::dnFGFR2-IIIb transgenic hair follicles"	"rationale: comparison of gene expression profiles in wildtype and Foxn1::dnFGFR2-IIIb transgenic hair follicles; identification of targets that mediate the effects seen in transgenic hair follicles; results: as already suggested by the phenotype, the molecular abnormalities appear to be restricted to the hair shaft medulla; Igfbp5 is an important mediator of transgene-dependent effects"	"GEO"	"partial"		
"GSE11809"	"Transcription profiling of mouse wild type, IFNg-/- and IRF1-/- animals infected with from M. avium"	"Mycobacterium avium infection in mice induces granuloma necrosis in the lung which is dependent on IFNg. IRF1 is a transcription factor activated by IFNg signaling. The effect of IFNg and IRF1 on immunopathology and transcriptional changes in the lung were analysed using gene-deficient mice. The data from the Ifng-/- experiment have been described (Aly et al. 2007. J Pathol 212:295). Experiment Overall Design: In two independent blocks of experiments, Ifng-/- and Irf1-/- mice on a C57Bl/6 background and their respective controls were infected with Mycobacterium avium via aerosol. After 14 weeks, mice were sacrificed and the lung RNA prepared using TriFast FL (Peqlab). Total RNA (1 g) was labeled and hybridized to Affymetrix mouse MOE430A 2.0 GeneChips according to the manufacturer s recommendations. For each condition three biological replicates (except Ifng-/-, no infection) were used. Total of 23 Samples."	"GEO"	"partial"		
"GSE11844"	"Transcription profiling of mouse Igf1 null mutant"	"Different mutations in the gene encoding humans IGF-I cause intrauterine growth retardation, postnatal growth failure, microcephaly, mental retardation, bilateral sensorineural deafness and multiple dysmorphic features. Insight into the role of IGFs in inner ear cochlear ganglion neurogenesis has come from the study of genetically modified mice. Postnatal cochlear development is severely impaired in mice Igf1-/-, which develop smaller cochlea and cochlear ganglia, an immature tectorial membrane and they display a significant decrease in the number and size of auditory neurons. We used microarrays to define the genetic signatures of Igf-1 +/+ and Igf-1-/- mouse cochea and identify the differentially expressed genes. Experiment Overall Design: Cochleae from two E18.5 were isolated from both Igf-1+/+ wild type and Igf-1-/- null mice and pooled to obtain RNA. Heterozygous male and female with a genetic background C57BL/6J were mated to obtain embryos 18.5 days post coitus (E18.5). Three independent pools were used. Cochlear tissues included the otic capsule but not vestibular tissues."	"GEO"	"partial"		
"GSE6514"	"Transcription profiling of mouse brain during spontaneous sleep and prolonged wakefulness"	"These studies address temporal changes in gene expression during spontaneous sleep and extended wakefulness in the mouse cerebral cortex, a neuronal target for processes that control sleep; and the hypothalamus, an important site of sleep regulatory processes. We determined these changes by comparing expression in sleeping animals sacrificed at different times during the lights on period, to that in animals sleep deprived and sacrificed at the same diurnal time. Experiment Overall Design: Experiments were performed on male mice (C57/BL6), 10 weeks of age 1 week. Animals were housed in a light/dark cycle of 12 hrs, in a pathogen free, temperature- and humidity-controlled room (22 C and 45-55%, respectively) with water available ad libitum. Food was accessible for 12 hrs only during the active period. Animals were subjected to 14 days of acclimatization during which a nighttime feeding pattern was established. This was done to avoid differential food intake between mice that were subsequently sleep deprived during the lights on period and those allowed to sleep. Mice were sacrificed following 3, 6, 9 and 12 hrs of total sleep deprivation (n=5 at each time point). Deprivation was initiated at lights-on, and performed through gentle handling. Sleeping animals, which were left undisturbed, were sacrificed at the same diurnal time points as sleep deprived mice (n=5 at each time point). An additional control group of mice were sacrificed at time zero, i.e., at the time of lights-on (n=5). All mice were behaviorally monitored using the AccuScan infrared monitoring system that detects movement when the mouse crosses electronic beams (Columbus Instruments). Mice were sacrificed by cervical dislocation. Brain sectioning was performed according to the mouse brain atlas of Franklin and Paxinos . The primary and secondary motor areas (M1 and M2) of the cerebral cortex and broadly defined regions and zones of the hypothalamus were sampled. RNA was isolated with Trizol (Invitrogen) and further purified using RNeasy columns (Qiagen) as per the manufacturer's instructions."	"GEO"	"partial"		
"GSE8150"	"Transcription profiling of mouse brain to identify age-related transcriptional changes and the effect of dietary supplementation of vitamin E"	"We established the transcriptional profile of brain aging and examine the global effects of vitamin E supplementation on age-related alterations in expression in the aged mouse brain. Experiment Overall Design: Gene expression profiles were obtained from the neocortex tissues of 5-month-old controls, 30-month-old controls and 30-month old B6C3F1 mice with middle age-onset supplementation of -tocopherol or a mixture of - and -tocopherol (500mg/kg of each tocopherol)."	"GEO"	"partial"		
"GSE9202"	"Transcription profiling of mouse microvascular transcriptomes"	"Little is known about the pan-microvascular transcriptome, particularly considering gene transcripts and their encoded proteins that can be considered as vascular-selective in their expression. Using a combination of publicly available and our own transcript profiles, we identified a core set of gene transcripts, which are specifically and broadly expressed in the microvasculature. Experiment Overall Design: There are three different samples, each have three biological repeats. Comparisons were carried out between the samples."	"GEO"	"total"		
"GSE12610"	"Transcription profiling of mouse retina after induction of diabetes"	"Diabetes is a disease now affecting more than 20 million people in the United States alone. When left untreated it has numerous debilitating effects including diabetic retinopathy, which is characterized by the death of retinal neurons as well as a breakdown of the retinal vascularization. This leads to nearly 24,000 cases of blindness each year among diabetic patients. Studies have shown the importance of both nitric oxide and the gene VEGF in retinopathy, however little is known about the condition's progression. This study would determine which genes are affected early in diabetes and more generally, give insite into how neural degeneration occurs in the retina. We aim to show the gene-level changes in the diabetic mouse retina five weeks after induction of diabetes. Our laboratory's primary focus is on NO production through nNOS, iNOS and endothelial (eNOS). We hope to be able to correlate some of the transcript level changes with genes known to be involved in the NO signalling pathways. Previous data by our lab and others have shown that neuronal nitric oxide synthase (nNOS) and inducible NOS (iNOS) are upregulated under diabetic conditions in the retina. Additional work in our lab has shown that the lack of nitric oxide (NO) produced by nNOS may affect neurotransmitter production, particularly with GABA. We have also shown that mice with induced diabetes show neurochemical changes in the retina after only one to three weeks. Thus, we expect to see gene level changes associated with the retina before psysological changes in newly diabetic mice. Adult CD1 mice of random sexes are injected with the drug streptozotocin on three successive days while fasting 8 hours before the injection. This drug selectivley destroys the beta-islet cells of the pancrease. Their blood sugar levels are then tested after a resting period. Mice with glucose levels above 250mg/dL are considered diabetic from the date of the last injection. Mice are then sacrificed after the waiting period by breif isoflourine inhalation followed by decapitation. Retinas are immediately removed in cold HBSS and RNA is extracted using Trizol extraction. To get adequate amounts of RNA, we will pool four retinas (2 animals) together."	"GEO"	"partial"		
"GSE11291"	"Transcription profiling of mouse heart, brain, and skeletal muscle to determine the rffect of age, calorie restriction and resveratrol on gene expression"	"Resveratrol in high doses has been shown to extend lifespan in some studies in invertebrates and to prevent early mortality in mice fed a high-fat diet. We fed mice from middle age (14-months) to old age (30-months) either a control diet, a low dose of resveratrol (4.9 mg kg-1 day-1), or a calorie restricted (CR) diet and examined genome-wide transcriptional profiles. We report a striking transcriptional overlap of CR and resveratrol in heart, skeletal muscle and brain. Both dietary interventions inhibit gene expression profiles associated with cardiac and skeletal muscle aging. Gene expression profiling suggests that both CR and resveratrol may retard some aspects of aging through alterations in chromatin structure and transcription. Resveratrol, at doses that can be readily achieved in humans, fulfills the definition of a dietary compound that mimics some aspects of CR. Experiment Overall Design: Heart, neocortex tissue, and gastrocnemius muscle was collected from young and old mice at 5 and 30 months of age, respectively; mice were subjected to either a calorie restricted diet or a control diet supplemented with resveratrol"	"GEO"	"partial"		
"GSE12147"	"Transcription profiling of mouse treated with piperidine agonists for 24hr or 5 days for molecular characterization of novel peroxisome proliferator-activated receptor alpha agonists"	"The nuclear receptor PPARalpha is recognized as the primary target of the fibrate class of hypolipidemic drugs and mediates lipid lowering in part by activating a transcriptional cascade that induces genes involved in the catabolism of lipids. We report here the characterization of three novel PPARalpha agonists with therapeutic potential for treating dyslipidemia. These structurally related compounds display potent and selective binding to human PPARalpha and support robust recruitment of coactivator peptides in vitro. These compounds markedly potentiate chimeric transcription systems in cell-based assays and strikingly lower serum triglycerides in vivo. The transcription networks induced by these selective PPARalpha agonists were assessed by transcriptional profiling of mouse liver after acute and chronic treatment. The induction of several known PPARalpha target genes involved with fatty acid metabolism were observed, reflecting the expected pharmacology associated with PPARalpha activation. We also noted the downregulation of a number of genes related to immune cell function, the acute phase response, and glucose metabolism; suggesting that these compounds may have anti-inflammatory action in the mammalian liver. Taken together, these studies articulate the therapeutic promise of a selective PPARalpha agonist. Experiment Overall Design: Male C57Bl/6 mice (n=4 for all except 5 day treatment of 146-02 was n=2) were treated with the piperidine agonists for 24hr or 5 days at 1mg/kg/day, or water (vehicle) as control."	"GEO"	"partial"		
"GSE6290"	"Transcription profiling of mouse developing kidney"	"The long term objective is to create an encyclopedia of the expression levels of all genes in multiple components of the developing kidney. The central thesis is straightforward. The combination of laser capture microdissection (LCM) plus microarray analysis offers a powerful, efficient and effective method for the creation of a global gene expression atlas of the developing kidney. Microarrays with essentially complete genome coverage can be used to quantitate expression levels of every gene in laser capture microdissected components of the developing kidney. The ensuing rapid read-out provides an expression atlas that is more sensitive, more economical and more complete than would be possible by in situ hybridizations alone. Experiment Overall Design: At different developmental time points we isolate discrete elements of the kidney by using laser capture microdissection and then define their gene expression profiles with microarrays."	"GEO"	"total"		
"GSE11679"	"Transcription profiling of mouse Balb c/J offspring subjected to postnatal handling vs. controls"	"Postnatal handling in rodents leads to decreased anxiety-like behavior in adulthood. We used microarrays to look at gene expression differences in the CA1 region of the hippocampus in female mice subjected to postnatal handling compared to controls. Experiment Overall Design: Balb c/J offspring were briefly separated from mothers for 15 minutes each morning on postnatal days 1-14 (handled group) or left undisturbed. At 8 weeks of age mice were tested in the open-field and light-dark behavioral paradigms to verify a handling-induced behavioral phenotype. 2 weeks after behavioral testing, animals were sacrificed and the CA1 region was microdissected. CA1 regions were stored at -20C in RNA later. RNA was extracted from 8 samples (4 handled and 4 non-handled) using Trizol. RNA was extracted from second group of animals (7 handled and 10 non-handled) using Qiagen RNA/DNA columns. All total RNA samples were double round amplied and labeled using standard Affymetrix protocols and hybridized to Mouse 430_2.0 arrays in parallel."	"GEO"	"partial"		
"GSE13103"	"Transcription profiling of mouse embryo eye development, specifically optic fissure."	"The different stages of the optic fissure can be clearly visualized by making sagittal sections through the mouse eye during early development which represent the optic fissure at open (E10.5), closing (E11.5) and fused (E12.5) states. Laser capture microdissection (LCM) was employed to dissect tissue from the margins of the optic fissure consisting of the outer (presumptive RPE) and inner (presumptive neurosensory retina) layers of the retina. An approximately square-shaped block of optic fissure (50 x 50 mm) was dissected from each side of the fissure. Two rounds of linear amplification were performed on RNA isolated from each of the samples prior to microarray hybridization. Expression data were gathered in biological triplicate at E10.5, E11.5 and duplicate at E12.5, each array representing pooled optic fissure tissue from three embryos from a single litter. Expression signals were ascertained from 45,101 probe sets and normalized across arrays. Experiment Overall Design: Differential gene expression over the course of three days in laser capture microdissected tissue from wild type mouse embryos."	"GEO"	"total"		
"GSE9914"	"Transcription profiling of mouse knock in mutant model for spinocerebellar ataxia type 1 and type 7 - symptomatic Sca1154Q/2Q and Sca7266Q/5Q cerebellum"	"Comparative analysis of cerebellar gene expression changes occurring in Sca1154Q/2Q and Sca7266Q/5Q knock-in mice; Polyglutamine diseases are inherited neurodegenerative disorders caused by expansion of CAG repeats encoding a glutamine tract in the disease-causing proteins. There are nine disorders each having distinct features but also clinical and pathological similarities. In particular, spinocerebellar ataxia type 1 and type 7 (SCA1 and SCA7) patients manifest cerebellar ataxia with degeneration of Purkinje cells. To determine whether the disorders share molecular pathogenic events, we studied two mouse models of SCA1 and SCA7 that express the glutamine-expanded protein from the respective endogenous loci. We found common transcriptional changes, with down-regulation of Insulin-like growth factor binding protein 5 (Igfbp5) representing one of the most robust changes. Igfbp5 down-regulation occurred in granule neurons through a non-cell autonomous mechanism and was concomitant with activation of of the Insulin-like growth factor (IGF) pathway and the type I IGF receptor on Purkinje cells. These data define one common pathogenic response in SCA1 and SCA7 and reveal the importance of intercellular mechanisms in their pathogenesis. Given that SCA1 and SCA7 share a cerebellar degenerative phenotype, we proposed that some shared molecular changes might occur in both diseases, and that common molecular alterations could pinpoint pathways that could be targeted to modulate or monitor the pathogenesis of more than one disease. We focused on transcriptional changes because both ATXN1 and ATXN7 play roles in transcriptional regulation and transcriptional defects can be detected in early-symptomatic stages of both SCA1 and SCA7 mouse models. To test our hypothesis, we examined cerebellar gene expression patterns in SCA1 and SCA7 knock-in (KI) models--Sca1154Q/2Q and Sca7266Q/5Q mice. Experiment Overall Design: Total cerebellar RNA samples were collected from Sca1154Q/2Q knock-in and wild type mice at the early symptomatic disease stage (4 weeks, n=3 knock-in and 3 wild type; 9-12 weeks, n=3 knock-in and 3 wild type). In parallel experiments, total cerebellar RNA samples were collected from Sca7266Q/5Q knock-in and wild type mice also at the early symptomatic disease stage (5 weeks, n=5 knock-in and 5 wild type)."	"GEO"	"partial"		
"GSE10702"	"Transcription profiling of mouse ervical and skin tissues from HPV 16 E6 transgenic animals"	"Background; The in vivo properties of HR-HPV E6 and E7 oncoproteins have been previously evaluated through the generation and characterization of HPV transgenic mouse strains. Although K14E6 transgenic mice develop spontaneous tumors of the skin epithelium, no spontaneous reproductive tract malignancies arise, unless the transgenic mice were treated chronically with 17 -estradiol. Taken together, these findings suggest that E6 performs critical functions in normal adult cervix and skin, highlighting the need to define E6-controlled transcriptional programs in these tissues. We evaluated the different expression profile of 14,000 genes in skin or cervix from young K14E6 transgenic mice compared with corresponding tissues from non-transgenic (FVB) mice. Result; Microarray analysis identified a total of 676 and 1154 genes that were significantly up and down-regulated, respectively, in skin from K14E6 transgenic mice. On the other hand, in cervix from K14E6 transgenic mice we found that only 97 and 252 genes were significantly up and down-regulated, respectively. One of the most affected processes in the skin from K14E6 transgenic mice was the cell cycle. We also found that skin from transgenic mice showed down-regulation in pro-apoptotic genes expression, particularly in those related to the extrinsic apoptotic pathway. In contrast, we observed up-regulation of anti-apoptotic genes. Another pathway that was severely affected in skin was the immune response. In cervix from transgenic mice, we could not find affected any gene related to the cell cycle and apoptosis pathways. Interestingly, we observed alterations in the expression of immune response genes in cervix from K14E6 transgenic mice. Pathways such as angiogenesis, cell junction, cytoskeleton, keratinocyte differentiation and epidermis development, showed different gene expression in skin or cervix from K14E6 transgenic mice. Conclusion; Alterations in gene expression identified in the current study might partially explain why our K14E6 transgenic mice present a more aggressive phenotype in the skin than in the cervix. Expression of the HPV16 E6 oncoprotein alters expression of genes that fell into several functional groups providing insights into pathways by which E6 deregulate cell cycle progression, apoptosis and the host resistance to infection and immune function, providing new opportunities for early diagnostic markers and therapeutic drug targets. Experiment Overall Design: We compared the expression paterns in the skin and cervix of K14E6 transgenic mice against the same tissues from non-transgenic FVB mice. For each tissue, we pooled total RNA from three different 6 week virgin mice. Total RNA from the cervix and lower reproductive tract and dorsal skin were obtained from fresh frozen tissue using Trizol. Total RNA was processed an hybridized onto Affymetrix Mouse Genome 430A 2.0 Arrays. For each sample, a technical replica was included."	"GEO"	"partial"		
"GSE10954"	"Transcription profiling of mouse lung adenocarcinomas of c-Myc-transgenics"	"The transcriptional regulator c-Myc is the most frequently deregulated oncogene in human tumors. Targeted overexpression of this gene in mice results in distinct types of lung adenocarcinomas. By using microarray technology, alterations in the expression of genes were captured based on a female transgenic mouse model in which, indeed, c-Myc overexpression in alveolar epithelium results in the development of bronchiolo-alveolar carcinoma (BAC) and papillary adenocarcinoma (PLAC). In this study, we analyzed exclusively the promoters of induced genes by different in silico methods in order to elucidate the c-Myc transcriptional regulatory network. Experiment Overall Design: For gene expression analysis, RNA was isolated from lung tissue of either 16 c-Myc-transgenic or 16 non-transgenic control female mice. Identical amounts of RNA from 4 individuals of one group were pooled, such that 4 pools of 4 mice per group could be analyzed. Each pool was analysed in one microarray experiment."	"GEO"	"partial"		
