"#libraryId"	"experimentId"	"platform"	"organId"	"organName"	"uberonId1"	"uberonName1"	"ECO ID1"	"ECO name1"	"uberonId2"	"uberonName2"	"ECO ID2"	"ECO name2"	"genotype"	"stageId"	"stageName"	"Prior cell-type1"	"Post-sequencing cell-type2"	"infoStage"	"sampleTitle"	"sampleSource"	"sampleDescription"	"sampleCharacteristics"	"organAnnotationStatus"	"organBiologicalStatus"	"stageAnnotationStatus"	"stageBiologicalStatus"	"sex"	"strain"	"speciesId"	"comment"	"annotatorId"	"lastModificationDate"	"replicate"	"infoReplicate"	"SRSId"	"tags"	"protocol"	"protocol type"
"SRX1585557"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305400"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585555"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305401"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585554"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305402"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585553"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305403"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585552"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305404"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585551"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305405"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585550"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305406"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585549"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305407"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585546"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305408"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585548"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305409"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585547"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305410"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585544"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305411"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585545"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305412"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585543"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305413"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585542"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305414"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585541"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305415"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585540"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305416"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585539"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305417"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585538"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"P4"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305418"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585537"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"D"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305419"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585536"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"Cx2"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305420"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585535"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"Cx1"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305421"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585534"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"Ea"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305422"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585533"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"Ep"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305423"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585532"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"MSx2"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305424"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585531"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"MSx2"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305425"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585530"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABprx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305426"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585529"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABalx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305427"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585528"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABprx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305428"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585527"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABplx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305429"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585526"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABarx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305430"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585525"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABplx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305431"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585524"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABarx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305432"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585523"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABalx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305433"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585521"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"D"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305434"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585522"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"P4"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305435"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585520"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"Ep"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305436"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585519"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"MSx2"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305437"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
