"experimentId"	"uberonId"	"uberonName"	"whitelist"	"cell_type"	"cell_type_harmonization"	"cellTypeId"	"cellTypeName"	"cellTypeAnnotationStatus"	"marker_gene_name_for_cell_type"	"markerGene_ID_UniProt_Ensembl"	"PMID"	"source"	"comment"	"annotatorId"	"lastModificationDate"	"tags"	"protocol"	"protocol_type"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Naive-CD8-T-cell"	"Naive-CD8-T-cell"	"CL:0000900"	"naive thymus-derived CD8-positive, alpha-beta T cell"	"other"	"Rps29"	"ENSMUSG00000034892"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Naive-CD8-T-cell"	"Naive-CD8-T-cell"	"CL:0000900"	"naive thymus-derived CD8-positive, alpha-beta T cell"	"other"	"Cd8b1"	"ENSMUSG00000053044"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Naive-CD8-T-cell"	"Naive-CD8-T-cell"	"CL:0000900"	"naive thymus-derived CD8-positive, alpha-beta T cell"	"other"	"Saraf"	"ENSMUSG00000031532"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Naive-CD8-T-cell"	"Naive-CD8-T-cell"	"CL:0000900"	"naive thymus-derived CD8-positive, alpha-beta T cell"	"other"	"Dapl1"	"ENSMUSG00000026989"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Naive-CD8-T-cell"	"Naive-CD8-T-cell"	"CL:0000900"	"naive thymus-derived CD8-positive, alpha-beta T cell"	"other"	"Cd8a"	"ENSMUSG00000053977"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Naive-CD8-T-cell"	"Naive-CD8-T-cell"	"CL:0000900"	"naive thymus-derived CD8-positive, alpha-beta T cell"	"other"	"Lef1"	"ENSMUSG00000027985"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Tyrobp"	"ENSMUSG00000030579"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Spi1"	"ENSMUSG00000002111"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Ccr1"	"ENSMUSG00000025804"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"S100a11"	"ENSMUSG00000027907"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Tpd52"	"ENSMUSG00000027506"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Cd300lf"	"ENSMUSG00000047798"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Mrpl33"	"ENSMUSG00000106918"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Txn1"	"ENSMUSG00000028367"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Trim30b"	"ENSMUSG00000052749"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Prdx5"	"ENSMUSG00000024953"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Cdk2ap2"	"ENSMUSG00000024856"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Pla2g7"	"ENSMUSG00000023913"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Adipor1"	"ENSMUSG00000026457"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Btg2"	"ENSMUSG00000020423"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Lpcat2"	"ENSMUSG00000033192"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Mgst1"	"ENSMUSG00000008540"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Dusp1"	"ENSMUSG00000024190"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Msrb1"	"ENSMUSG00000075705"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Pglyrp1"	"ENSMUSG00000030413"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Hist1h2bc"	"ENSMUSG00000018102"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Snap23"	"ENSMUSG00000027287"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"2310001H17Rik"	"ENSMUSG00000097354"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Cebpb"	"ENSMUSG00000056501"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Card19"	"ENSMUSG00000037960"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Adrb2"	"ENSMUSG00000045730"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Gadd45a"	"ENSMUSG00000036390"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Sephs2"	"ENSMUSG00000049091"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Rtp4"	"ENSMUSG00000033355"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Eif4ebp1"	"ENSMUSG00000031490"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Tmcc1"	"ENSMUSG00000030126"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"S100a8"	"ENSMUSG00000056054"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"S100a9"	"ENSMUSG00000056071"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Nudt4"	"ENSMUSG00000020029"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Gm12854"	"ENSMUSG00000078238"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Lst1"	"ENSMUSG00000073412"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Fgl2"	"ENSMUSG00000039899"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Sfxn5"	"ENSMUSG00000033720"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"S100a6"	"ENSMUSG00000001025"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Ets2"	"ENSMUSG00000022895"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Bst1"	"ENSMUSG00000029082"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Anxa2"	"ENSMUSG00000032231"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Socs3"	"ENSMUSG00000053113"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Myadm"	"ENSMUSG00000068566"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Ptafr"	"ENSMUSG00000056529"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Mxd1"	"ENSMUSG00000001156"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Ifitm2"	"ENSMUSG00000060591"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Pfkfb4"	"ENSMUSG00000025648"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Ikbkap"	"ENSMUSG00000028431"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"RP24-395P13.1"	"ENSMUSG00000111167"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Svil"	"ENSMUSG00000024236"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Pbx1"	"ENSMUSG00000052534"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Slpi"	"ENSMUSG00000017002"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Trem1"	"ENSMUSG00000042265"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Osgin1"	"ENSMUSG00000074063"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Ccrl2"	"ENSMUSG00000043953"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Lilra6"	"ENSMUSG00000030427"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Rnf149"	"ENSMUSG00000048234"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Slfn1"	"ENSMUSG00000078763"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"G0s2"	"ENSMUSG00000009633"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Gsr"	"ENSMUSG00000031584"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Cxcr2"	"ENSMUSG00000026180"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Itgam"	"ENSMUSG00000030786"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Retnlg"	"ENSMUSG00000022651"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Oasl2"	"ENSMUSG00000029561"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"H2-Q10"	"ENSMUSG00000067235"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Il1b"	"ENSMUSG00000027398"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Tnfaip2"	"ENSMUSG00000021281"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Lcn2"	"ENSMUSG00000026822"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Slc7a11"	"ENSMUSG00000027737"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Tnfrsf1a"	"ENSMUSG00000030341"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Rab11fip1"	"ENSMUSG00000031488"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Chil1"	"ENSMUSG00000064246"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Cebpd"	"ENSMUSG00000071637"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Rasgrp4"	"ENSMUSG00000030589"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Mcemp1"	"ENSMUSG00000013974"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Pilra"	"ENSMUSG00000046245"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Gm5150"	"ENSMUSG00000078780"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Cd300ld"	"ENSMUSG00000034641"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Sirpb1b"	"ENSMUSG00000095028"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"1600010M07Rik"	"ENSMUSG00000101585"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Pygl"	"ENSMUSG00000021069"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Clec7a"	"ENSMUSG00000079293"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Csf3r"	"ENSMUSG00000028859"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"F630028O10Rik"	"ENSMUSG00000078122"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Cd33"	"ENSMUSG00000004609"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Gcnt2"	"ENSMUSG00000021360"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Clec4e"	"ENSMUSG00000030142"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Gda"	"ENSMUSG00000058624"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Hp"	"ENSMUSG00000031722"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Neutrophil.1"	"Neutrophil"	"CL:0000775"	"neutrophil"	"other"	"Mmp9"	"ENSMUSG00000017737"	31751331	"table S3"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
