libraryId	experimentId	platform	uberonId	uberonName	cellTypeId	cellTypeName	markers	stageId	stageName	infoOrgan	infoCellType	infoStage	sampleTitle	sampleSource	sampleDescription	sampleCharacteristics	cellTypeAnnotationStatus	stageAnnotationStatus	stageBiologicalStatus	sex	strain	speciesId	comment	annotatorId	lastModificationDate	replicate	infoReplicate	SRSId	tags	protocol	protocolType	whiteList	name_sample_id
SRX1021450	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677676	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931376	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021451	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677677	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931375	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021452	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677678	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931373	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021453	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677679	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931374	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021454	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677680	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931372	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021455	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677681	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931371	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021456	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677682	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931370	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021457	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677683	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931369	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021458	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677684	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931368	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021459	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677685	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931366	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021460	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677686	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931367	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021461	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677687	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931365	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021462	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677688	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931364	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021463	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677689	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931363	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021464	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677690	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931362	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021465	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677691	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931361	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021466	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677692	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931360	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021467	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677693	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931357	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021468	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677694	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931358	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021469	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677695	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931359	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021470	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677696	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931356	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021471	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677697	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931355	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021472	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677698	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931354	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021473	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677699	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931353	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021474	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677700	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931352	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021475	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677701	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931351	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021476	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677702	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931349	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021477	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677703	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931350	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021478	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677704	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931348	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021479	SRP050499	Illumina HiSeq 2500	UBERON:0000991	gonad	CL:0000670	primordial germ cell	KIT+	HsapDv:0000053	16th week post-fertilization human stage	fetal gonad	Primordial Germ Cells	17 week gestation	GSM1677705	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443 For human gonadal PGCs between 7 weeks and 19 weeks old, we used a magnetic-activated cell sorting (MACS) or FACS method to enrich KIT (also known as cKIT)-positive PGCs and isolated individual PGCs for single-cell RNA-seq analysis.	ANN	2019-11-26	NA	NA	SRS931347	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021247	SRP050499	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000670	primordial germ cell		HsapDv:0000011	Carnegie stage 06	embryo	Primordial Germ Cells	4 week gestation	GSM1677473	NA	NA	NA	perfect match	perfect match	not documented	M	(Missing)	9606	PMID:26046443...male and female human PGCs from 15 embryos at between 4 and 19 weeks of gestation..	ANN	2019-11-26	NA	NA	SRS931214	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021248	SRP050499	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000670	primordial germ cell		HsapDv:0000011	Carnegie stage 06	embryo	Primordial Germ Cells	4 week gestation	GSM1677474	NA	NA	NA	perfect match	perfect match	not documented	M	(Missing)	9606	PMID:26046443...male and female human PGCs from 15 embryos at between 4 and 19 weeks of gestation..	ANN	2019-11-26	NA	NA	SRS931213	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021249	SRP050499	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000670	primordial germ cell		HsapDv:0000011	Carnegie stage 06	embryo	Primordial Germ Cells	4 week gestation	GSM1677475	NA	NA	NA	perfect match	perfect match	not documented	M	(Missing)	9606	PMID:26046443...male and female human PGCs from 15 embryos at between 4 and 19 weeks of gestation..	ANN	2019-11-26	NA	NA	SRS931577	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021250	SRP050499	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000670	primordial germ cell		HsapDv:0000011	Carnegie stage 06	embryo	Primordial Germ Cells	4 week gestation	GSM1677476	NA	NA	NA	perfect match	perfect match	not documented	M	(Missing)	9606	PMID:26046443...male and female human PGCs from 15 embryos at between 4 and 19 weeks of gestation..	ANN	2019-11-26	NA	NA	SRS931576	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021251	SRP050499	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000670	primordial germ cell		HsapDv:0000011	Carnegie stage 06	embryo	Primordial Germ Cells	4 week gestation	GSM1677477	NA	NA	NA	perfect match	perfect match	not documented	M	(Missing)	9606	PMID:26046443...male and female human PGCs from 15 embryos at between 4 and 19 weeks of gestation..	ANN	2019-11-26	NA	NA	SRS931575	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021252	SRP050499	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000670	primordial germ cell		HsapDv:0000011	Carnegie stage 06	embryo	Primordial Germ Cells	4 week gestation	GSM1677478	NA	NA	NA	perfect match	perfect match	not documented	M	(Missing)	9606	PMID:26046443...male and female human PGCs from 15 embryos at between 4 and 19 weeks of gestation..	ANN	2019-11-26	NA	NA	SRS931574	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021396	SRP050499	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000670	primordial germ cell		HsapDv:0000011	Carnegie stage 06	embryo	Primordial Germ Cells	4 week gestation	GSM1677622	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443...male and female human PGCs from 15 embryos at between 4 and 19 weeks of gestation..	ANN	2019-11-26	NA	NA	SRS931430	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021397	SRP050499	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000670	primordial germ cell		HsapDv:0000011	Carnegie stage 06	embryo	Primordial Germ Cells	4 week gestation	GSM1677623	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443...male and female human PGCs from 15 embryos at between 4 and 19 weeks of gestation..	ANN	2019-11-26	NA	NA	SRS931429	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021398	SRP050499	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000670	primordial germ cell		HsapDv:0000011	Carnegie stage 06	embryo	Primordial Germ Cells	4 week gestation	GSM1677624	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443...male and female human PGCs from 15 embryos at between 4 and 19 weeks of gestation..	ANN	2019-11-26	NA	NA	SRS931428	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021399	SRP050499	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000670	primordial germ cell		HsapDv:0000011	Carnegie stage 06	embryo	Primordial Germ Cells	4 week gestation	GSM1677625	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443...male and female human PGCs from 15 embryos at between 4 and 19 weeks of gestation..	ANN	2019-11-26	NA	NA	SRS931427	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021400	SRP050499	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000670	primordial germ cell		HsapDv:0000011	Carnegie stage 06	embryo	Primordial Germ Cells	4 week gestation	GSM1677626	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443...male and female human PGCs from 15 embryos at between 4 and 19 weeks of gestation..	ANN	2019-11-26	NA	NA	SRS931426	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021401	SRP050499	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000670	primordial germ cell		HsapDv:0000011	Carnegie stage 06	embryo	Primordial Germ Cells	4 week gestation	GSM1677627	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443...male and female human PGCs from 15 embryos at between 4 and 19 weeks of gestation..	ANN	2019-11-26	NA	NA	SRS931424	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021402	SRP050499	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000670	primordial germ cell		HsapDv:0000011	Carnegie stage 06	embryo	Primordial Germ Cells	4 week gestation	GSM1677628	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443...male and female human PGCs from 15 embryos at between 4 and 19 weeks of gestation..	ANN	2019-11-26	NA	NA	SRS931425	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021403	SRP050499	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000670	primordial germ cell		HsapDv:0000011	Carnegie stage 06	embryo	Primordial Germ Cells	4 week gestation	GSM1677629	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443...male and female human PGCs from 15 embryos at between 4 and 19 weeks of gestation..	ANN	2019-11-26	NA	NA	SRS931423	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
SRX1021404	SRP050499	Illumina HiSeq 2500	UBERON:0000922	embryo	CL:0000670	primordial germ cell		HsapDv:0000011	Carnegie stage 06	embryo	Primordial Germ Cells	4 week gestation	GSM1677630	NA	NA	NA	perfect match	perfect match	not documented	F	(Missing)	9606	PMID:26046443...male and female human PGCs from 15 embryos at between 4 and 19 weeks of gestation..	ANN	2019-11-26	NA	NA	SRS931422	scRNA-seq	NEBNext® Ultra™ DNA Library Prep Kit for Illumina®	Full-length	NA	NA
