libraryId	experimentId	platform	uberonId	uberonName	cellTypeId	cellTypeName	markers	stageId	stageName	infoOrgan	infoCellType	infoStage	sampleTitle	sampleSource	sampleDescription	sampleCharacteristics	cellTypeAnnotationStatus	stageAnnotationStatus	stageBiologicalStatus	sex	strain	speciesId	comment	annotatorId	lastModificationDate	replicate	infoReplicate	SRSId	tags	protocol	protocolType	whiteList	name_sample_id
SRX1788668	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172726	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459453	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788674	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172732	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459458	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788678	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172736	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459461	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788679	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172737	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459462	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788686	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172744	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459469	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788687	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172745	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459470	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788705	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172763	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459491	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788763	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172821	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459546	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788767	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172825	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459551	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788770	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172828	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459552	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788780	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172838	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459563	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788781	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172839	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459564	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788783	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172841	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459567	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788785	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172843	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459568	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788789	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172847	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459575	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788791	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172849	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459574	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788793	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172851	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459576	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788794	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172852	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459577	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788797	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172855	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459580	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788798	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172856	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459582	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788799	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172857	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459579	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788804	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172862	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459586	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788805	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172863	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459589	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788807	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172865	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459590	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788808	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172866	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459591	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788809	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172867	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459592	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788810	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172868	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459593	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788819	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172877	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459602	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1788826	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002064	pancreatic acinar cell		HsapDv:0000132	38-year-old human stage	Pancreatic islet	acinar	38 years	GSM2172884	NA	NA	NA	perfect match	perfect match	not documented	F	Caucasian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info [Bgee curator: acinar cells are not part of pancreatic islets, but are part of the pancreatic acinus (exocrine)]	ANN	2019-11-26	NA	NA	SRS1459608	scRNA-seq	SMART_seq2	Full-length	NA	NA
