Gene stable ID	Transcript stable ID	AFFY HG U95B probe
ENSG00000203989	ENST00000371402	47015_at
ENSG00000131721	ENST00000371388	47015_at
ENSG00000177106	ENST00000533256	46096_g_at
ENSG00000177106	ENST00000533256	46095_at
ENSG00000177106	ENST00000614442	46096_g_at
ENSG00000177106	ENST00000614442	46095_at
ENSG00000177106	ENST00000650127	46096_g_at
ENSG00000177106	ENST00000650127	46095_at
ENSG00000177106	ENST00000526909	46096_g_at
ENSG00000177106	ENST00000526909	46095_at
ENSG00000177106	ENST00000318562	46096_g_at
ENSG00000177106	ENST00000318562	46095_at
ENSG00000177106	ENST00000528770	46096_g_at
ENSG00000177106	ENST00000528770	46095_at
ENSG00000177106	ENST00000531393	46096_g_at
ENSG00000177106	ENST00000531393	46095_at
ENSG00000177106	ENST00000527832	46096_g_at
ENSG00000177106	ENST00000527832	46095_at
ENSG00000177106	ENST00000534679	46096_g_at
ENSG00000177106	ENST00000534679	46095_at
ENSG00000177106	ENST00000534027	46096_g_at
ENSG00000177106	ENST00000534027	46095_at
ENSG00000177106	ENST00000534449	46096_g_at
ENSG00000177106	ENST00000534449	46095_at
ENSG00000177106	ENST00000524973	46096_g_at
ENSG00000177106	ENST00000524973	46095_at
ENSG00000275527	ENST00000617850	50970_at
ENSG00000271870	ENST00000607052	53496_at
ENSG00000179151	ENST00000315127	43416_s_at
ENSG00000179151	ENST00000315127	56298_at
ENSG00000179151	ENST00000647659	43416_s_at
ENSG00000179151	ENST00000647659	56298_at
ENSG00000179151	ENST00000565602	43416_s_at
ENSG00000179151	ENST00000565602	56298_at
ENSG00000152939	ENST00000647531	57617_at
ENSG00000152939	ENST00000647531	42522_at
ENSG00000152939	ENST00000645446	57617_at
ENSG00000152939	ENST00000645446	42522_at
ENSG00000152939	ENST00000325631	57617_at
ENSG00000152939	ENST00000325631	42522_at
ENSG00000152939	ENST00000454295	57617_at
ENSG00000152939	ENST00000454295	42522_at
ENSG00000152939	ENST00000512803	42522_at
ENSG00000152939	ENST00000413223	42522_at
ENSG00000152939	ENST00000436532	42522_at
ENSG00000144455	ENST00000272902	52973_at
ENSG00000112514	ENST00000462802	56361_g_at
ENSG00000112514	ENST00000462802	56360_at
ENSG00000112514	ENST00000374500	56361_g_at
ENSG00000112514	ENST00000374500	56360_at
ENSG00000112514	ENST00000479249	56361_g_at
ENSG00000112514	ENST00000479249	56360_at
ENSG00000112514	ENST00000488034	56361_g_at
ENSG00000112514	ENST00000488034	56360_at
ENSG00000112514	ENST00000607266	56361_g_at
ENSG00000112514	ENST00000607266	56360_at
ENSG00000112514	ENST00000494751	56361_g_at
ENSG00000112514	ENST00000494751	56360_at
ENSG00000112514	ENST00000488478	56361_g_at
ENSG00000112514	ENST00000488478	56360_at
ENSG00000112514	ENST00000482684	56361_g_at
ENSG00000112514	ENST00000482684	56360_at
ENSG00000112514	ENST00000374484	56361_g_at
ENSG00000112514	ENST00000374484	56360_at
ENSG00000112514	ENST00000465956	56361_g_at
ENSG00000112514	ENST00000465956	56360_at
ENSG00000112514	ENST00000440279	56361_g_at
ENSG00000112514	ENST00000440279	56360_at
ENSG00000112514	ENST00000487637	56361_g_at
ENSG00000112514	ENST00000487637	56360_at
ENSG00000112514	ENST00000374496	56361_g_at
ENSG00000112514	ENST00000374496	56360_at
ENSG00000112514	ENST00000492510	56360_at
ENSG00000197822	ENST00000355237	43530_at
ENSG00000197822	ENST00000396442	43530_at
ENSG00000197822	ENST00000538151	43530_at
ENSG00000005893	ENST00000200639	50235_at
ENSG00000275494	ENST00000613406	47625_at
ENSG00000205629	ENST00000399069	46295_at
ENSG00000205629	ENST00000380962	46295_at
ENSG00000205629	ENST00000380966	46295_at
ENSG00000205629	ENST00000564011	46295_at
ENSG00000205629	ENST00000576625	46295_at
ENSG00000205629	ENST00000572869	46295_at
ENSG00000205629	ENST00000575396	46295_at
ENSG00000205629	ENST00000574450	46295_at
ENSG00000165914	ENST00000328459	50467_at
ENSG00000165914	ENST00000328459	49345_at
ENSG00000165914	ENST00000555005	49345_at
ENSG00000165914	ENST00000553972	49345_at
ENSG00000165914	ENST00000554654	49345_at
ENSG00000023697	ENST00000428559	45724_at
ENSG00000023697	ENST00000526530	45724_at
ENSG00000023697	ENST00000530274	45724_at
ENSG00000023697	ENST00000532573	45724_at
ENSG00000175928	ENST00000319331	56912_at
ENSG00000253320	ENST00000520750	50789_at
ENSG00000253320	ENST00000520538	50789_at
ENSG00000253320	ENST00000519181	50789_at
ENSG00000253320	ENST00000517389	50789_at
ENSG00000253320	ENST00000517996	50789_at
ENSG00000253320	ENST00000519648	50789_at
ENSG00000253320	ENST00000659614	50789_at
ENSG00000155097	ENST00000395862	45224_at
ENSG00000155097	ENST00000518738	45224_at
ENSG00000155592	ENST00000328086	44877_at
ENSG00000182601	ENST00000331351	52737_at
ENSG00000164929	ENST00000309982	44734_at
ENSG00000164929	ENST00000438105	44734_at
ENSG00000164929	ENST00000523754	44734_at
ENSG00000232119	ENST00000493879	55765_at
ENSG00000232119	ENST00000493274	55765_at
ENSG00000232119	ENST00000371317	55765_at
ENSG00000232119	ENST00000371315	55765_at
ENSG00000232119	ENST00000487133	55765_at
ENSG00000164930	ENST00000522566	47968_at
ENSG00000164930	ENST00000522484	47968_at
ENSG00000164930	ENST00000519011	47968_at
ENSG00000164930	ENST00000521195	47968_at
ENSG00000164930	ENST00000358755	47968_at
ENSG00000261606	ENST00000488000	44757_at
ENSG00000261606	ENST00000564823	44757_at
ENSG00000213578	ENST00000395018	44757_at
ENSG00000177225	ENST00000465313	49421_at
ENSG00000177225	ENST00000528309	49421_at
ENSG00000177225	ENST00000397472	49421_at
ENSG00000177225	ENST00000319863	49421_at
ENSG00000177225	ENST00000354286	49421_at
ENSG00000177225	ENST00000526650	49421_at
ENSG00000177225	ENST00000526325	49421_at
ENSG00000140474	ENST00000440863	45356_g_at
ENSG00000140474	ENST00000440863	45355_at
ENSG00000140474	ENST00000566479	45356_g_at
ENSG00000140474	ENST00000566479	45355_at
ENSG00000140474	ENST00000561725	45356_g_at
ENSG00000140474	ENST00000561725	45355_at
ENSG00000140474	ENST00000569437	45356_g_at
ENSG00000140474	ENST00000569437	45355_at
ENSG00000140474	ENST00000570276	45356_g_at
ENSG00000140474	ENST00000570276	45355_at
ENSG00000140474	ENST00000647587	45356_g_at
ENSG00000140474	ENST00000647587	45355_at
ENSG00000140474	ENST00000567472	45356_g_at
ENSG00000140474	ENST00000567472	45355_at
ENSG00000140474	ENST00000568718	45356_g_at
ENSG00000140474	ENST00000568718	45355_at
ENSG00000140474	ENST00000568273	45356_g_at
ENSG00000140474	ENST00000568273	45355_at
ENSG00000140474	ENST00000568210	45356_g_at
ENSG00000140474	ENST00000568210	45355_at
ENSG00000140474	ENST00000566631	45356_g_at
ENSG00000140474	ENST00000566631	45355_at
ENSG00000140474	ENST00000565881	45356_g_at
ENSG00000140474	ENST00000565881	45355_at
ENSG00000133943	ENST00000520328	46242_at
ENSG00000133943	ENST00000256324	46242_at
ENSG00000133943	ENST00000521077	46242_at
ENSG00000133943	ENST00000523837	46242_at
ENSG00000133943	ENST00000518868	46242_at
ENSG00000133943	ENST00000523816	46242_at
ENSG00000133943	ENST00000428926	46242_at
ENSG00000133943	ENST00000522322	46242_at
ENSG00000133943	ENST00000523771	46242_at
ENSG00000133943	ENST00000523461	46242_at
ENSG00000133943	ENST00000517306	46242_at
ENSG00000133943	ENST00000523576	46242_at
ENSG00000133943	ENST00000525393	46242_at
ENSG00000133943	ENST00000412671	46242_at
ENSG00000205572	ENST00000380751	51220_at
ENSG00000205572	ENST00000514285	51220_at
ENSG00000205572	ENST00000513144	51220_at
ENSG00000164934	ENST00000297579	46657_at
ENSG00000164934	ENST00000612750	46657_at
ENSG00000164934	ENST00000518554	46657_at
ENSG00000164934	ENST00000611541	46657_at
ENSG00000164934	ENST00000616836	46657_at
ENSG00000125675	ENST00000620443	42957_at
ENSG00000125675	ENST00000622768	42957_at
ENSG00000148296	ENST00000372022	50255_at
ENSG00000148296	ENST00000468290	50255_at
ENSG00000184524	ENST00000330106	42993_at
ENSG00000184524	ENST00000524587	42993_at
ENSG00000176406	ENST00000666250	50999_at
ENSG00000176406	ENST00000666250	43689_at
ENSG00000176406	ENST00000668113	50999_at
ENSG00000176406	ENST00000668113	43689_at
ENSG00000176406	ENST00000507740	50999_at
ENSG00000176406	ENST00000507740	43689_at
ENSG00000176406	ENST00000523362	43689_at
ENSG00000176406	ENST00000339750	50999_at
ENSG00000176406	ENST00000339750	43689_at
ENSG00000125676	ENST00000448128	43040_at
ENSG00000125676	ENST00000441692	48246_r_at
ENSG00000125676	ENST00000441692	43040_at
ENSG00000125676	ENST00000492203	43040_at
ENSG00000125676	ENST00000497887	43040_at
ENSG00000125676	ENST00000432353	48246_r_at
ENSG00000125676	ENST00000432353	43040_at
ENSG00000125676	ENST00000245838	43040_at
ENSG00000125676	ENST00000618150	48246_r_at
ENSG00000125676	ENST00000618150	43040_at
ENSG00000184731	ENST00000327669	47097_at
ENSG00000150995	ENST00000649694	49108_at
ENSG00000150995	ENST00000647900	43630_at
ENSG00000140497	ENST00000268099	45568_s_at
ENSG00000140497	ENST00000268099	56381_at
ENSG00000140497	ENST00000566480	45568_s_at
ENSG00000140497	ENST00000566480	56381_at
ENSG00000140497	ENST00000563663	45568_s_at
ENSG00000140497	ENST00000563663	56381_at
ENSG00000140497	ENST00000563829	45568_s_at
ENSG00000140497	ENST00000563829	56381_at
ENSG00000140497	ENST00000569251	45568_s_at
ENSG00000140497	ENST00000569251	56381_at
ENSG00000101966	ENST00000371199	51813_at
ENSG00000101966	ENST00000355640	51813_at
ENSG00000101966	ENST00000496602	51813_at
ENSG00000101966	ENST00000434753	51813_at
ENSG00000139151	ENST00000536023	55530_at
ENSG00000139151	ENST00000648272	55530_at
ENSG00000139151	ENST00000318197	55530_at
ENSG00000139151	ENST00000266505	55530_at
ENSG00000139151	ENST00000534932	55530_at
ENSG00000139151	ENST00000543219	55530_at
ENSG00000139151	ENST00000538330	55530_at
ENSG00000139151	ENST00000540270	55530_at
ENSG00000139151	ENST00000539875	55530_at
ENSG00000177542	ENST00000320230	52890_at
ENSG00000177542	ENST00000628067	52890_at
ENSG00000172058	ENST00000317633	51220_at
ENSG00000172058	ENST00000507348	51220_at
ENSG00000172058	ENST00000503509	51220_at
ENSG00000035115	ENST00000403657	41922_at
ENSG00000035115	ENST00000479739	41922_at
ENSG00000137288	ENST00000606961	55445_at
ENSG00000137288	ENST00000374231	51964_at
ENSG00000137288	ENST00000607484	51964_at
ENSG00000137288	ENST00000607484	55445_at
ENSG00000137288	ENST00000374214	51964_at
ENSG00000198870	ENST00000462310	45445_at
ENSG00000198870	ENST00000477284	45445_at
ENSG00000052126	ENST00000429027	55091_at
ENSG00000052126	ENST00000299275	55091_at
ENSG00000052126	ENST00000538714	55091_at
ENSG00000052126	ENST00000538972	55091_at
ENSG00000052126	ENST00000424268	55091_at
ENSG00000148300	ENST00000371942	44802_s_at
ENSG00000148300	ENST00000454825	44802_s_at
ENSG00000148300	ENST00000371935	44802_s_at
ENSG00000169946	ENST00000407775	49982_at
ENSG00000169946	ENST00000522296	49982_at
ENSG00000249346	ENST00000506222	42103_at
ENSG00000249346	ENST00000671143	42103_at
ENSG00000139154	ENST00000266508	57618_at
ENSG00000139154	ENST00000398864	57618_at
ENSG00000139154	ENST00000360995	57618_at
ENSG00000178761	ENST00000357635	43510_at
ENSG00000178761	ENST00000357635	59093_at
ENSG00000178761	ENST00000563119	59093_at
ENSG00000178761	ENST00000569524	43510_at
ENSG00000178761	ENST00000569524	59093_at
ENSG00000178761	ENST00000566894	43510_at
ENSG00000178761	ENST00000566894	59093_at
ENSG00000178761	ENST00000563069	43510_at
ENSG00000178761	ENST00000563069	59093_at
ENSG00000178761	ENST00000565772	43510_at
ENSG00000178761	ENST00000570143	43510_at
ENSG00000178761	ENST00000563877	43510_at
ENSG00000178761	ENST00000566194	43510_at
ENSG00000178761	ENST00000564857	43510_at
ENSG00000178761	ENST00000567388	43510_at
ENSG00000178761	ENST00000563706	43510_at
ENSG00000178761	ENST00000562698	43510_at
ENSG00000196275	ENST00000625377	58779_at
ENSG00000145332	ENST00000273963	52292_at
ENSG00000145332	ENST00000498875	52292_at
ENSG00000145332	ENST00000425278	52292_at
ENSG00000145332	ENST00000506985	52292_at
ENSG00000145332	ENST00000512111	52292_at
ENSG00000119714	ENST00000531499	47146_at
ENSG00000119714	ENST00000650645	47146_at
ENSG00000119714	ENST00000535815	47146_at
ENSG00000260810	ENST00000563574	42613_at
ENSG00000178718	ENST00000322177	55083_at
ENSG00000160325	ENST00000291722	43523_at
ENSG00000160325	ENST00000316948	43523_at
ENSG00000160325	ENST00000542192	43523_at
ENSG00000160325	ENST00000540581	43523_at
ENSG00000274070	ENST00000616305	45791_at
ENSG00000274523	ENST00000610322	52596_f_at
ENSG00000274523	ENST00000618102	52596_f_at
ENSG00000139155	ENST00000534996	45992_r_at
ENSG00000139155	ENST00000535609	45992_r_at
ENSG00000139155	ENST00000539443	45992_r_at
ENSG00000198189	ENST00000358290	53719_at
ENSG00000198189	ENST00000507518	53719_at
ENSG00000198189	ENST00000512344	53719_at
ENSG00000198189	ENST00000502576	53719_at
ENSG00000138621	ENST00000342932	43058_s_at
ENSG00000138621	ENST00000564923	43058_s_at
ENSG00000138621	ENST00000569562	43058_s_at
ENSG00000138621	ENST00000568649	43058_s_at
ENSG00000138621	ENST00000567336	43058_s_at
ENSG00000138621	ENST00000563393	43058_s_at
ENSG00000138621	ENST00000563298	43058_s_at
ENSG00000174428	ENST00000619142	58779_at
ENSG00000174428	ENST00000629105	58779_at
ENSG00000196990	ENST00000496132	51606_at
ENSG00000196990	ENST00000673969	51606_at
ENSG00000167173	ENST00000360639	51625_at
ENSG00000167173	ENST00000394987	51625_at
ENSG00000167173	ENST00000567617	51625_at
ENSG00000186577	ENST00000476320	46203_at
ENSG00000186577	ENST00000481533	46203_at
ENSG00000186577	ENST00000413013	46203_at
ENSG00000186577	ENST00000394990	46203_at
ENSG00000186577	ENST00000637920	46203_at
ENSG00000186577	ENST00000463083	46203_at
ENSG00000186577	ENST00000468145	46203_at
ENSG00000186577	ENST00000495581	46203_at
ENSG00000186577	ENST00000636500	46203_at
ENSG00000284452	ENST00000640770	43276_r_at
ENSG00000284452	ENST00000640770	43275_i_at
ENSG00000177595	ENST00000525028	57583_at
ENSG00000177595	ENST00000524486	57583_at
ENSG00000177595	ENST00000411829	57583_at
ENSG00000177595	ENST00000347755	57583_at
ENSG00000177595	ENST00000531286	57583_at
ENSG00000177595	ENST00000527357	57583_at
ENSG00000177595	ENST00000534525	57583_at
ENSG00000177595	ENST00000527812	57583_at
ENSG00000287208	ENST00000664876	56777_at
ENSG00000151353	ENST00000281017	45782_at
ENSG00000151353	ENST00000281017	47820_at
ENSG00000151353	ENST00000432667	45782_at
ENSG00000151353	ENST00000497508	45782_at
ENSG00000151353	ENST00000477202	45782_at
ENSG00000151353	ENST00000405941	45782_at
ENSG00000151353	ENST00000355654	45782_at
ENSG00000084453	ENST00000307378	47282_at
ENSG00000130158	ENST00000586702	55583_at
ENSG00000130158	ENST00000294618	55583_at
ENSG00000130158	ENST00000587734	55583_at
ENSG00000130158	ENST00000587656	55583_at
ENSG00000124507	ENST00000244458	54003_at
ENSG00000124507	ENST00000374043	54003_at
ENSG00000124507	ENST00000620693	54003_at
ENSG00000124507	ENST00000538621	54003_at
ENSG00000140398	ENST00000355059	44133_at
ENSG00000140398	ENST00000561643	44133_at
ENSG00000140398	ENST00000564784	44133_at
ENSG00000140398	ENST00000569035	44133_at
ENSG00000140398	ENST00000564738	44133_at
ENSG00000140398	ENST00000567393	44133_at
ENSG00000140398	ENST00000565121	44133_at
ENSG00000140398	ENST00000569758	44133_at
ENSG00000160293	ENST00000406606	52054_at
ENSG00000160293	ENST00000371850	52054_at
ENSG00000160293	ENST00000371851	52054_at
ENSG00000100815	ENST00000267622	55474_at
ENSG00000104408	ENST00000678773	43843_s_at
ENSG00000104408	ENST00000519517	59337_at
ENSG00000104408	ENST00000677447	59337_at
ENSG00000104408	ENST00000676548	59337_at
ENSG00000104408	ENST00000676487	59337_at
ENSG00000177685	ENST00000528542	46652_at
ENSG00000177685	ENST00000525077	46652_at
ENSG00000177685	ENST00000450448	46652_at
ENSG00000177685	ENST00000530688	46652_at
ENSG00000177685	ENST00000527763	46652_at
ENSG00000177685	ENST00000528694	46652_at
ENSG00000177685	ENST00000526531	46652_at
ENSG00000065060	ENST00000192788	52042_at
ENSG00000127946	ENST00000336926	51980_at
ENSG00000127946	ENST00000434438	51980_at
ENSG00000111711	ENST00000535593	48368_at
ENSG00000111711	ENST00000542038	48368_at
ENSG00000111711	ENST00000540141	48368_at
ENSG00000111711	ENST00000229314	48368_at
ENSG00000111711	ENST00000545093	48368_at
ENSG00000111711	ENST00000539663	48368_at
ENSG00000111711	ENST00000539025	48368_at
ENSG00000111711	ENST00000542194	48368_at
ENSG00000235106	ENST00000603928	55021_at
ENSG00000235106	ENST00000432807	55021_at
ENSG00000235106	ENST00000624381	55021_at
ENSG00000105514	ENST00000222120	55027_at
ENSG00000196363	ENST00000358625	43018_g_at
ENSG00000196363	ENST00000358625	43411_g_at
ENSG00000196363	ENST00000358625	43017_at
ENSG00000196363	ENST00000358625	43410_at
ENSG00000105518	ENST00000586218	45781_at
ENSG00000105518	ENST00000593256	45781_at
ENSG00000105518	ENST00000447337	45781_at
ENSG00000105518	ENST00000585722	45781_at
ENSG00000105518	ENST00000354882	45781_at
ENSG00000105518	ENST00000586590	45781_at
ENSG00000105518	ENST00000586956	45781_at
ENSG00000105518	ENST00000589555	45781_at
ENSG00000105518	ENST00000587948	45781_at
ENSG00000105518	ENST00000588560	45781_at
ENSG00000105518	ENST00000588321	45781_at
ENSG00000105518	ENST00000586701	45781_at
ENSG00000105518	ENST00000592952	45781_at
ENSG00000105518	ENST00000590482	45781_at
ENSG00000105518	ENST00000591677	45781_at
ENSG00000163644	ENST00000608933	50124_at
ENSG00000163644	ENST00000608933	52085_at
ENSG00000163644	ENST00000295908	50124_at
ENSG00000111716	ENST00000542765	43827_s_at
ENSG00000111716	ENST00000470985	43827_s_at
ENSG00000111716	ENST00000396076	43827_s_at
ENSG00000111716	ENST00000350669	43827_s_at
ENSG00000111716	ENST00000673047	43827_s_at
ENSG00000183401	ENST00000588790	53008_at
ENSG00000183401	ENST00000458408	53008_at
ENSG00000183401	ENST00000590054	53008_at
ENSG00000183401	ENST00000592723	53008_at
ENSG00000183401	ENST00000591260	53008_at
ENSG00000183401	ENST00000587868	53008_at
ENSG00000183401	ENST00000586479	53008_at
ENSG00000183401	ENST00000588464	53008_at
ENSG00000183401	ENST00000589022	53008_at
ENSG00000183401	ENST00000591691	53008_at
ENSG00000138642	ENST00000273960	58957_at
ENSG00000138642	ENST00000380265	58957_at
ENSG00000138642	ENST00000264346	58957_at
ENSG00000005486	ENST00000006777	57236_at
ENSG00000005486	ENST00000454791	57236_at
ENSG00000005486	ENST00000468304	57236_at
ENSG00000005486	ENST00000428119	57236_at
ENSG00000005486	ENST00000467406	57236_at
ENSG00000005486	ENST00000318622	57236_at
ENSG00000121361	ENST00000240662	49797_at
ENSG00000121361	ENST00000665145	49797_at
ENSG00000121361	ENST00000667884	49797_at
ENSG00000121361	ENST00000657855	49797_at
ENSG00000188706	ENST00000357166	43453_at
ENSG00000188706	ENST00000357166	56437_at
ENSG00000188706	ENST00000357166	46585_at
ENSG00000188706	ENST00000371064	43453_at
ENSG00000188706	ENST00000371064	56437_at
ENSG00000049883	ENST00000380639	57649_at
ENSG00000049883	ENST00000486995	57649_at
ENSG00000049883	ENST00000308077	57649_at
ENSG00000049883	ENST00000536805	57649_at
ENSG00000049883	ENST00000543322	57649_at
ENSG00000145337	ENST00000273968	45734_at
ENSG00000255072	ENST00000527353	45734_at
ENSG00000205517	ENST00000566153	47475_at
ENSG00000205517	ENST00000380456	47475_at
ENSG00000205517	ENST00000568628	47475_at
ENSG00000205517	ENST00000393423	47475_at
ENSG00000085185	ENST00000218147	55403_at
ENSG00000085185	ENST00000456822	55403_at
ENSG00000085185	ENST00000540052	55403_at
ENSG00000169375	ENST00000394947	49525_i_at
ENSG00000169375	ENST00000394947	49527_r_at
ENSG00000169375	ENST00000394947	43176_at
ENSG00000169375	ENST00000360439	49525_i_at
ENSG00000169375	ENST00000360439	49527_r_at
ENSG00000169375	ENST00000360439	43176_at
ENSG00000169375	ENST00000394949	49525_i_at
ENSG00000169375	ENST00000394949	49527_r_at
ENSG00000169375	ENST00000394949	43176_at
ENSG00000169375	ENST00000566640	49525_i_at
ENSG00000169375	ENST00000566640	49527_r_at
ENSG00000169375	ENST00000567289	48171_r_at
ENSG00000177432	ENST00000323061	53761_at
ENSG00000279935	ENST00000625008	42104_at
ENSG00000111731	ENST00000333957	42953_s_at
ENSG00000111731	ENST00000446597	42953_s_at
ENSG00000111731	ENST00000536386	42953_s_at
ENSG00000111731	ENST00000396028	42953_s_at
ENSG00000111731	ENST00000542676	42953_s_at
ENSG00000111731	ENST00000545552	42953_s_at
ENSG00000111731	ENST00000541310	42953_s_at
ENSG00000111731	ENST00000542683	42953_s_at
ENSG00000111731	ENST00000540703	42953_s_at
ENSG00000083312	ENST00000337273	44048_at
ENSG00000122140	ENST00000371785	45299_at
ENSG00000122140	ENST00000488610	45299_at
ENSG00000122140	ENST00000485333	45299_at
ENSG00000122140	ENST00000462948	45299_at
ENSG00000122140	ENST00000472852	45299_at
ENSG00000122140	ENST00000453385	45299_at
ENSG00000122140	ENST00000472946	45299_at
ENSG00000122140	ENST00000241600	45299_at
ENSG00000189077	ENST00000493111	48102_s_at
ENSG00000189077	ENST00000417509	48102_s_at
ENSG00000189077	ENST00000484946	48102_s_at
ENSG00000189077	ENST00000490656	48102_s_at
ENSG00000189077	ENST00000439537	48102_s_at
ENSG00000189077	ENST00000493251	48102_s_at
ENSG00000189077	ENST00000460127	48102_s_at
ENSG00000189077	ENST00000440632	48102_s_at
ENSG00000189077	ENST00000480899	48102_s_at
ENSG00000189077	ENST00000465989	48102_s_at
ENSG00000189077	ENST00000431867	48102_s_at
ENSG00000189077	ENST00000465494	48102_s_at
ENSG00000189077	ENST00000480538	48102_s_at
ENSG00000189077	ENST00000485200	48102_s_at
ENSG00000189077	ENST00000486865	48102_s_at
ENSG00000104412	ENST00000519450	49644_at
ENSG00000180346	ENST00000603357	54423_at
ENSG00000180346	ENST00000317005	54423_at
ENSG00000270720	ENST00000603220	47651_at
ENSG00000185477	ENST00000609438	42369_at
ENSG00000164841	ENST00000297459	42238_at
ENSG00000145335	ENST00000336904	44191_at
ENSG00000145335	ENST00000673766	44191_at
ENSG00000145335	ENST00000673718	44191_at
ENSG00000145335	ENST00000674129	44191_at
ENSG00000145335	ENST00000394991	44191_at
ENSG00000145335	ENST00000420646	44191_at
ENSG00000145335	ENST00000618500	44191_at
ENSG00000145335	ENST00000394989	44191_at
ENSG00000120526	ENST00000239690	59082_at
ENSG00000120526	ENST00000679027	59082_at
ENSG00000120526	ENST00000677182	59082_at
ENSG00000120526	ENST00000678168	59082_at
ENSG00000120526	ENST00000676990	59082_at
ENSG00000120526	ENST00000678094	59082_at
ENSG00000120526	ENST00000427660	59082_at
ENSG00000120526	ENST00000519607	59082_at
ENSG00000177971	ENST00000314852	57201_at
ENSG00000177971	ENST00000403490	57201_at
ENSG00000146197	ENST00000274938	46728_at
ENSG00000146197	ENST00000274938	46729_g_at
ENSG00000134108	ENST00000455168	58842_at
ENSG00000134108	ENST00000256496	58842_at
ENSG00000134108	ENST00000419534	58842_at
ENSG00000173548	ENST00000308527	55355_at
ENSG00000173548	ENST00000308527	44595_at
ENSG00000173548	ENST00000569152	44595_at
ENSG00000272374	ENST00000605896	50596_at
ENSG00000196361	ENST00000359227	47818_at
ENSG00000196361	ENST00000359227	59711_at
ENSG00000120533	ENST00000522766	45818_at
ENSG00000120533	ENST00000521662	45818_at
ENSG00000120533	ENST00000517311	45818_at
ENSG00000120533	ENST00000517311	52111_at
ENSG00000120533	ENST00000339942	45818_at
ENSG00000120533	ENST00000520147	45818_at
ENSG00000120533	ENST00000519754	45818_at
ENSG00000120533	ENST00000522407	45818_at
ENSG00000120533	ENST00000521688	45818_at
ENSG00000120533	ENST00000521688	52111_at
ENSG00000120533	ENST00000523335	45818_at
ENSG00000120533	ENST00000523335	52111_at
ENSG00000120533	ENST00000517756	45818_at
ENSG00000120533	ENST00000518584	45818_at
ENSG00000120533	ENST00000517350	45818_at
ENSG00000120533	ENST00000523707	45818_at
ENSG00000120533	ENST00000521619	45818_at
ENSG00000120533	ENST00000518118	45818_at
ENSG00000120533	ENST00000518118	52111_at
ENSG00000272525	ENST00000607001	51050_at
ENSG00000023892	ENST00000316637	53906_at
ENSG00000255883	ENST00000327891	57202_at
ENSG00000167196	ENST00000308275	57696_at
ENSG00000167196	ENST00000308275	57694_at
ENSG00000167196	ENST00000569022	57696_at
ENSG00000167196	ENST00000569022	57694_at
ENSG00000167196	ENST00000565036	57696_at
ENSG00000167196	ENST00000564220	57696_at
ENSG00000164338	ENST00000543251	49871_at
ENSG00000164338	ENST00000509005	49871_at
ENSG00000164338	ENST00000296792	49871_at
ENSG00000177679	ENST00000611745	45450_at
ENSG00000177679	ENST00000464752	56745_at
ENSG00000177679	ENST00000612155	45450_at
ENSG00000184305	ENST00000649522	42600_r_at
ENSG00000170027	ENST00000307630	44862_at
ENSG00000130165	ENST00000252445	51139_at
ENSG00000130165	ENST00000587806	51139_at
ENSG00000279013	ENST00000623567	42600_r_at
ENSG00000198551	ENST00000361113	53860_at
ENSG00000198551	ENST00000588174	53860_at
ENSG00000163104	ENST00000359052	56209_at
ENSG00000163104	ENST00000359052	49457_at
ENSG00000163104	ENST00000457823	56209_at
ENSG00000163104	ENST00000457823	49457_at
ENSG00000163104	ENST00000354268	56209_at
ENSG00000163104	ENST00000354268	49457_at
ENSG00000163104	ENST00000394961	56209_at
ENSG00000163104	ENST00000394961	49457_at
ENSG00000147642	ENST00000533895	55069_at
ENSG00000147642	ENST00000424158	55069_at
ENSG00000147642	ENST00000532779	55069_at
ENSG00000147642	ENST00000399066	55069_at
ENSG00000147642	ENST00000446070	55069_at
ENSG00000147642	ENST00000528331	55069_at
ENSG00000147642	ENST00000529175	55069_at
ENSG00000147642	ENST00000276646	55069_at
ENSG00000147642	ENST00000528647	55069_at
ENSG00000147642	ENST00000533065	55069_at
ENSG00000147642	ENST00000529690	55069_at
ENSG00000147642	ENST00000440310	55069_at
ENSG00000147642	ENST00000408908	55069_at
ENSG00000147642	ENST00000408889	55069_at
ENSG00000147642	ENST00000422135	55069_at
ENSG00000147642	ENST00000433638	55069_at
ENSG00000071282	ENST00000157600	59505_at
ENSG00000071282	ENST00000157600	50284_at
ENSG00000071282	ENST00000454244	50284_at
ENSG00000071282	ENST00000456506	50284_at
ENSG00000071282	ENST00000397386	50284_at
ENSG00000171295	ENST00000304060	54295_at
ENSG00000096060	ENST00000357266	46271_at
ENSG00000096060	ENST00000536438	46271_at
ENSG00000096060	ENST00000539068	46271_at
ENSG00000171291	ENST00000455282	43746_at
ENSG00000171291	ENST00000304030	43746_at
ENSG00000221930	ENST00000592932	54018_r_at
ENSG00000221930	ENST00000592932	54016_s_at
ENSG00000221930	ENST00000408950	54016_s_at
ENSG00000165675	ENST00000370935	44292_at
ENSG00000165675	ENST00000370927	44292_at
ENSG00000165675	ENST00000338144	44292_at
ENSG00000165675	ENST00000394363	44292_at
ENSG00000165675	ENST00000610637	44292_at
ENSG00000163110	ENST00000508216	47108_at
ENSG00000163110	ENST00000318007	47108_at
